,lmList,bbox,center
147,"[[225, 424, 0], [271, 397, -10], [308, 354, -13], [329, 315, -17], [341, 288, -19], [275, 311, 2], [278, 270, -11], [277, 295, -19], [275, 320, -22], [246, 309, 0], [250, 267, -17], [253, 297, -25], [252, 324, -26], [218, 312, -2], [217, 270, -15], [224, 288, -16], [228, 308, -13], [192, 318, -8], [181, 281, -11], [178, 257, -12], [174, 234, -11]]","(174, 234, 167, 190)","(257, 329)"
148,"[[225, 421, 0], [269, 394, -12], [304, 346, -16], [321, 305, -20], [333, 275, -21], [270, 303, 1], [271, 266, -15], [269, 294, -25], [266, 323, -27], [239, 302, 1], [243, 265, -19], [242, 300, -29], [241, 330, -28], [212, 304, -1], [211, 267, -16], [215, 290, -18], [218, 312, -13], [187, 311, -6], [175, 270, -10], [171, 246, -11], [167, 223, -8]]","(167, 223, 166, 198)","(250, 322)"
149,"[[227, 420, 0], [272, 390, -10], [304, 337, -11], [319, 296, -14], [334, 268, -14], [263, 300, 1], [265, 265, -14], [263, 295, -23], [262, 324, -24], [233, 300, 0], [237, 267, -19], [237, 302, -28], [235, 332, -27], [206, 304, -2], [204, 271, -18], [208, 290, -22], [210, 308, -18], [181, 311, -7], [168, 268, -13], [163, 242, -14], [160, 219, -13]]","(160, 219, 174, 201)","(247, 319)"
150,"[[224, 425, 0], [263, 390, -23], [288, 321, -27], [298, 273, -30], [322, 246, -29], [244, 290, -9], [228, 278, -33], [229, 317, -42], [238, 345, -41], [210, 295, -4], [199, 292, -36], [210, 338, -44], [223, 368, -40], [181, 305, -3], [171, 297, -34], [186, 337, -39], [202, 366, -29], [157, 317, -4], [139, 273, -20], [125, 245, -25], [115, 220, -22]]","(115, 220, 207, 205)","(218, 322)"
151,"[[224, 423, 0], [263, 387, -22], [284, 321, -26], [293, 272, -29], [317, 247, -29], [241, 293, -10], [228, 278, -34], [230, 317, -43], [239, 346, -42], [207, 298, -5], [198, 291, -38], [207, 337, -45], [219, 368, -39], [179, 308, -5], [167, 297, -37], [182, 335, -40], [200, 363, -29], [153, 318, -5], [138, 273, -21], [125, 245, -25], [117, 219, -22]]","(117, 219, 200, 204)","(217, 321)"
152,"[[220, 423, 0], [260, 389, -23], [280, 324, -28], [287, 275, -32], [313, 250, -32], [238, 294, -14], [218, 284, -38], [220, 324, -48], [229, 354, -47], [204, 299, -7], [187, 298, -40], [198, 342, -48], [212, 372, -42], [176, 309, -6], [158, 304, -38], [174, 342, -41], [192, 369, -30], [150, 320, -5], [132, 277, -22], [118, 250, -26], [108, 226, -22]]","(108, 226, 205, 197)","(210, 324)"
153,"[[220, 423, 0], [260, 391, -24], [280, 323, -28], [286, 274, -31], [311, 249, -29], [235, 295, -16], [217, 285, -38], [220, 325, -46], [229, 354, -45], [201, 300, -9], [187, 299, -41], [198, 343, -47], [212, 373, -41], [173, 310, -7], [157, 303, -38], [174, 339, -40], [193, 366, -29], [148, 322, -6], [131, 279, -23], [117, 251, -28], [107, 226, -25]]","(107, 226, 204, 197)","(209, 324)"
154,"[[219, 424, 0], [258, 390, -22], [278, 325, -26], [284, 276, -29], [308, 250, -28], [235, 297, -13], [217, 284, -36], [220, 324, -45], [229, 353, -43], [201, 302, -8], [185, 298, -40], [197, 343, -47], [211, 374, -41], [173, 312, -7], [155, 302, -38], [171, 340, -40], [188, 368, -29], [147, 324, -7], [128, 280, -23], [113, 253, -28], [102, 229, -24]]","(102, 229, 206, 195)","(205, 326)"
155,"[[221, 426, 0], [259, 393, -26], [279, 327, -33], [286, 278, -37], [313, 251, -37], [235, 294, -17], [215, 284, -41], [217, 323, -50], [228, 352, -48], [201, 299, -10], [184, 298, -42], [196, 343, -49], [210, 373, -43], [172, 310, -7], [155, 303, -39], [171, 341, -41], [190, 368, -29], [148, 324, -6], [128, 280, -23], [112, 254, -27], [100, 229, -24]]","(100, 229, 213, 197)","(206, 327)"
156,"[[222, 421, 0], [261, 387, -24], [281, 323, -30], [288, 275, -34], [315, 251, -35], [236, 294, -18], [218, 282, -41], [219, 323, -49], [228, 354, -48], [202, 299, -11], [187, 294, -42], [197, 339, -49], [209, 371, -43], [174, 308, -9], [156, 298, -38], [170, 334, -41], [188, 362, -31], [148, 319, -7], [130, 276, -23], [115, 250, -27], [103, 227, -25]]","(103, 227, 212, 194)","(209, 324)"
157,"[[225, 414, 0], [266, 382, -17], [289, 323, -23], [304, 278, -28], [327, 256, -30], [249, 293, -9], [242, 269, -28], [240, 304, -37], [243, 334, -38], [218, 296, -6], [214, 273, -33], [217, 316, -40], [223, 348, -36], [190, 302, -7], [182, 273, -30], [188, 308, -29], [198, 337, -21], [164, 312, -9], [147, 269, -20], [135, 242, -22], [126, 216, -20]]","(126, 216, 201, 198)","(226, 315)"
158,"[[227, 415, 0], [267, 382, -14], [290, 323, -17], [304, 278, -20], [325, 255, -21], [253, 292, -5], [246, 266, -21], [243, 299, -28], [246, 328, -29], [220, 295, -3], [217, 273, -26], [220, 314, -33], [225, 345, -30], [192, 302, -5], [185, 271, -24], [191, 300, -25], [200, 328, -19], [166, 310, -8], [150, 267, -16], [140, 239, -19], [132, 212, -17]]","(132, 212, 193, 203)","(228, 313)"
159,"[[227, 411, 0], [268, 380, -13], [290, 319, -16], [304, 275, -19], [327, 253, -19], [253, 292, -4], [248, 265, -20], [245, 296, -28], [247, 326, -28], [221, 295, -3], [218, 273, -26], [222, 313, -32], [227, 344, -30], [193, 301, -4], [187, 271, -24], [195, 302, -26], [204, 330, -19], [167, 309, -7], [150, 265, -15], [140, 237, -18], [132, 211, -17]]","(132, 211, 195, 200)","(229, 311)"
160,"[[226, 414, 0], [265, 382, -15], [288, 318, -18], [301, 272, -22], [325, 250, -22], [249, 292, -6], [246, 264, -24], [244, 298, -31], [246, 328, -31], [217, 295, -4], [216, 272, -29], [220, 314, -36], [226, 347, -32], [189, 301, -6], [184, 270, -26], [194, 299, -28], [205, 326, -22], [164, 309, -9], [147, 263, -17], [137, 234, -20], [129, 208, -19]]","(129, 208, 196, 206)","(227, 311)"
161,"[[224, 415, 0], [264, 382, -15], [286, 319, -18], [300, 273, -22], [325, 252, -23], [250, 293, -7], [246, 266, -25], [243, 300, -33], [246, 330, -33], [218, 296, -6], [216, 274, -31], [220, 315, -37], [225, 348, -34], [189, 302, -7], [184, 272, -29], [193, 304, -30], [202, 334, -23], [163, 310, -10], [146, 266, -19], [136, 236, -22], [128, 209, -21]]","(128, 209, 197, 206)","(226, 312)"
162,"[[227, 414, 0], [265, 382, -15], [285, 319, -19], [298, 273, -22], [322, 250, -23], [249, 293, -8], [243, 267, -26], [241, 302, -34], [245, 332, -33], [217, 297, -7], [214, 275, -32], [219, 317, -39], [225, 350, -35], [189, 303, -8], [183, 275, -31], [194, 309, -32], [205, 339, -25], [163, 312, -11], [143, 269, -21], [131, 240, -24], [123, 213, -24]]","(123, 213, 199, 201)","(222, 313)"
163,"[[222, 427, 0], [259, 396, -32], [275, 327, -41], [281, 276, -47], [308, 247, -48], [236, 290, -22], [209, 294, -48], [213, 336, -59], [226, 363, -60], [199, 295, -13], [178, 311, -48], [195, 358, -57], [214, 386, -53], [170, 309, -9], [150, 315, -44], [170, 355, -49], [190, 383, -39], [145, 329, -7], [117, 295, -29], [95, 273, -36], [77, 251, -34]]","(77, 247, 231, 180)","(192, 337)"
164,"[[225, 431, 0], [261, 398, -29], [273, 330, -37], [279, 278, -43], [305, 250, -44], [234, 290, -20], [208, 295, -46], [215, 337, -57], [229, 365, -57], [199, 296, -12], [179, 310, -46], [196, 356, -54], [214, 383, -49], [170, 311, -10], [151, 318, -43], [171, 355, -45], [193, 380, -35], [144, 331, -9], [116, 297, -28], [93, 275, -33], [74, 253, -30]]","(74, 250, 231, 181)","(189, 340)"
165,"[[222, 432, 0], [260, 400, -31], [271, 335, -39], [275, 284, -45], [301, 255, -47], [230, 290, -22], [203, 302, -49], [209, 345, -61], [223, 372, -63], [194, 295, -13], [173, 318, -46], [190, 363, -54], [208, 387, -51], [165, 311, -11], [146, 325, -45], [167, 364, -47], [188, 388, -37], [141, 332, -10], [111, 302, -30], [88, 281, -35], [68, 261, -33]]","(68, 255, 233, 177)","(184, 343)"
166,"[[221, 434, 0], [260, 402, -29], [270, 335, -36], [274, 283, -41], [300, 255, -41], [231, 293, -21], [204, 302, -46], [210, 344, -57], [223, 372, -58], [195, 298, -13], [174, 319, -46], [191, 364, -54], [209, 390, -51], [166, 313, -10], [146, 326, -44], [168, 365, -47], [189, 390, -38], [141, 334, -9], [110, 303, -30], [86, 282, -36], [66, 261, -34]]","(66, 255, 234, 179)","(183, 344)"
167,"[[221, 435, 0], [257, 401, -29], [271, 335, -37], [277, 283, -43], [304, 255, -45], [231, 297, -21], [205, 300, -47], [208, 341, -59], [220, 370, -60], [195, 301, -13], [174, 315, -46], [187, 360, -54], [203, 388, -50], [166, 314, -9], [145, 319, -42], [162, 356, -45], [183, 381, -35], [140, 331, -8], [114, 295, -26], [91, 273, -30], [74, 252, -28]]","(74, 252, 230, 183)","(189, 343)"
168,"[[220, 433, 0], [257, 399, -28], [275, 333, -35], [283, 280, -41], [310, 253, -41], [238, 298, -20], [210, 288, -46], [211, 330, -55], [222, 359, -54], [202, 303, -12], [179, 301, -46], [191, 348, -53], [206, 377, -46], [172, 313, -9], [148, 306, -41], [164, 346, -42], [184, 371, -31], [145, 326, -7], [121, 287, -24], [100, 264, -28], [84, 240, -25]]","(84, 240, 226, 193)","(197, 336)"
169,"[[221, 430, 0], [259, 394, -22], [280, 328, -28], [291, 278, -33], [316, 252, -35], [240, 299, -15], [224, 279, -36], [223, 316, -46], [230, 347, -47], [205, 305, -10], [193, 288, -38], [199, 331, -45], [210, 363, -42], [176, 314, -8], [162, 291, -34], [172, 326, -36], [188, 355, -28], [151, 325, -8], [128, 282, -21], [110, 255, -25], [96, 230, -24]]","(96, 230, 220, 200)","(206, 330)"
170,"[[225, 418, 0], [266, 385, -14], [290, 324, -18], [305, 279, -23], [327, 257, -25], [251, 297, -7], [246, 268, -26], [244, 300, -35], [247, 330, -35], [218, 300, -6], [216, 274, -30], [218, 313, -37], [225, 345, -34], [190, 305, -7], [184, 275, -27], [191, 304, -28], [201, 332, -21], [165, 313, -10], [147, 270, -18], [134, 242, -20], [125, 217, -19]]","(125, 217, 202, 201)","(226, 317)"
171,"[[226, 417, 0], [267, 385, -15], [290, 325, -18], [304, 280, -22], [326, 256, -23], [253, 295, -6], [249, 267, -22], [245, 298, -30], [246, 327, -30], [221, 297, -4], [219, 273, -26], [221, 312, -34], [226, 343, -32], [193, 303, -5], [187, 272, -24], [195, 300, -26], [203, 328, -21], [167, 311, -7], [148, 268, -15], [136, 241, -18], [127, 215, -17]]","(127, 215, 199, 202)","(226, 316)"
172,"[[227, 413, 0], [268, 381, -14], [291, 324, -18], [304, 279, -22], [324, 254, -23], [252, 294, -5], [248, 267, -21], [244, 299, -29], [246, 327, -30], [220, 296, -3], [219, 273, -26], [221, 312, -34], [225, 344, -31], [192, 302, -5], [187, 271, -25], [194, 301, -27], [202, 329, -20], [166, 309, -7], [150, 266, -17], [140, 237, -20], [133, 211, -19]]","(133, 211, 191, 202)","(228, 312)"
173,"[[226, 412, 0], [267, 381, -14], [291, 323, -17], [305, 278, -20], [324, 253, -21], [251, 294, -4], [248, 266, -20], [246, 299, -27], [248, 327, -26], [219, 296, -3], [219, 272, -26], [222, 313, -33], [226, 345, -29], [191, 301, -5], [186, 270, -25], [194, 300, -27], [202, 328, -20], [165, 309, -8], [150, 265, -17], [141, 236, -20], [135, 209, -20]]","(135, 209, 189, 203)","(229, 310)"
174,"[[226, 416, 0], [266, 386, -15], [290, 325, -18], [304, 280, -21], [324, 254, -22], [252, 295, -6], [248, 268, -23], [246, 302, -30], [248, 330, -29], [220, 297, -4], [218, 275, -28], [221, 315, -35], [226, 347, -32], [192, 303, -6], [185, 273, -27], [193, 303, -28], [202, 332, -21], [165, 311, -9], [151, 266, -19], [143, 237, -22], [136, 210, -21]]","(136, 210, 188, 206)","(230, 313)"
175,"[[222, 423, 0], [262, 393, -20], [289, 329, -24], [301, 281, -27], [323, 252, -27], [250, 300, -12], [242, 274, -31], [237, 312, -39], [238, 343, -37], [217, 302, -7], [210, 281, -35], [211, 326, -41], [217, 360, -36], [188, 307, -7], [178, 284, -32], [184, 322, -33], [195, 353, -23], [161, 316, -8], [148, 269, -20], [137, 240, -23], [130, 214, -20]]","(130, 214, 193, 209)","(226, 318)"
176,"[[224, 430, 0], [262, 396, -22], [286, 331, -28], [296, 282, -32], [317, 252, -32], [248, 301, -14], [233, 283, -37], [228, 322, -46], [232, 354, -45], [213, 303, -9], [200, 292, -39], [204, 338, -47], [214, 373, -42], [184, 309, -7], [170, 296, -35], [178, 334, -38], [192, 364, -28], [158, 318, -6], [141, 275, -20], [127, 249, -23], [118, 225, -20]]","(118, 225, 199, 205)","(217, 327)"
177,"[[219, 437, 0], [257, 408, -35], [274, 344, -45], [277, 292, -51], [300, 259, -52], [237, 298, -23], [206, 308, -51], [209, 351, -64], [221, 378, -65], [199, 299, -12], [175, 325, -48], [190, 373, -57], [207, 399, -53], [169, 313, -8], [148, 327, -47], [166, 370, -51], [185, 398, -39], [143, 333, -6], [114, 298, -31], [94, 275, -38], [78, 251, -35]]","(78, 251, 222, 186)","(189, 344)"
178,"[[221, 438, 0], [258, 408, -33], [272, 346, -42], [275, 294, -48], [298, 262, -48], [235, 297, -21], [207, 310, -49], [210, 354, -62], [222, 383, -63], [199, 299, -12], [175, 323, -45], [190, 371, -52], [205, 396, -48], [170, 313, -7], [149, 328, -43], [167, 369, -45], [185, 394, -34], [144, 333, -5], [115, 299, -28], [93, 276, -33], [76, 254, -30]]","(76, 254, 222, 184)","(187, 346)"
179,"[[220, 437, 0], [258, 409, -33], [272, 346, -42], [273, 295, -47], [296, 263, -47], [232, 297, -22], [205, 311, -49], [208, 354, -62], [219, 383, -64], [195, 298, -12], [172, 325, -45], [186, 372, -54], [201, 399, -50], [166, 313, -7], [144, 330, -43], [163, 370, -46], [182, 395, -36], [141, 334, -5], [114, 299, -28], [92, 276, -33], [74, 254, -30]]","(74, 254, 222, 183)","(185, 345)"
180,"[[222, 436, 0], [260, 408, -32], [272, 346, -41], [274, 295, -47], [296, 263, -48], [233, 296, -23], [206, 310, -50], [209, 351, -62], [219, 381, -64], [196, 298, -13], [174, 325, -46], [188, 371, -55], [203, 399, -51], [167, 313, -8], [146, 330, -44], [165, 369, -48], [185, 395, -38], [142, 334, -6], [114, 299, -29], [93, 276, -35], [75, 254, -32]]","(75, 254, 221, 182)","(185, 345)"
181,"[[222, 436, 0], [259, 406, -30], [273, 344, -38], [274, 294, -42], [296, 263, -43], [232, 296, -19], [206, 309, -44], [209, 350, -56], [220, 379, -57], [196, 298, -10], [172, 324, -42], [186, 371, -51], [202, 398, -47], [167, 312, -6], [144, 327, -40], [162, 367, -44], [181, 393, -33], [142, 333, -4], [115, 298, -26], [94, 275, -31], [76, 253, -28]]","(76, 253, 220, 183)","(186, 344)"
182,"[[220, 426, 0], [259, 394, -21], [286, 332, -26], [297, 281, -31], [313, 248, -32], [247, 297, -7], [233, 275, -29], [229, 310, -40], [233, 340, -40], [214, 300, -2], [201, 281, -31], [205, 326, -40], [215, 359, -35], [184, 307, -1], [170, 288, -27], [177, 323, -29], [190, 351, -20], [156, 317, -3], [140, 271, -15], [127, 245, -18], [120, 220, -14]]","(120, 220, 193, 206)","(216, 323)"
183,"[[222, 422, 0], [264, 390, -18], [289, 331, -23], [298, 283, -27], [315, 253, -28], [251, 298, -7], [244, 270, -25], [239, 303, -35], [240, 333, -36], [217, 300, -3], [212, 276, -27], [214, 316, -36], [219, 347, -34], [188, 305, -3], [179, 276, -24], [185, 305, -26], [194, 332, -19], [163, 314, -4], [148, 270, -14], [138, 242, -17], [131, 217, -15]]","(131, 217, 184, 205)","(223, 319)"
184,"[[229, 414, 0], [272, 383, -14], [299, 327, -18], [312, 282, -22], [328, 254, -23], [260, 295, -4], [257, 263, -21], [253, 294, -30], [255, 323, -30], [228, 296, -1], [227, 267, -25], [228, 306, -32], [232, 337, -29], [200, 300, -3], [195, 268, -21], [202, 299, -21], [210, 328, -14], [175, 307, -5], [161, 264, -13], [152, 236, -15], [146, 210, -13]]","(146, 210, 182, 204)","(237, 312)"
185,"[[230, 409, 0], [273, 379, -15], [300, 324, -18], [312, 280, -21], [328, 252, -22], [261, 292, -4], [257, 261, -20], [254, 291, -28], [255, 320, -28], [229, 293, -2], [228, 266, -24], [229, 304, -31], [231, 334, -29], [200, 298, -3], [196, 266, -22], [203, 294, -23], [210, 321, -17], [175, 305, -5], [161, 261, -14], [152, 233, -16], [147, 208, -15]]","(147, 208, 181, 201)","(237, 308)"
186,"[[231, 408, 0], [274, 378, -14], [300, 324, -17], [312, 280, -21], [326, 251, -21], [260, 292, -4], [257, 260, -19], [254, 290, -27], [254, 320, -27], [229, 294, -2], [227, 266, -24], [229, 303, -32], [232, 334, -30], [201, 298, -3], [195, 265, -21], [202, 291, -23], [210, 318, -18], [175, 305, -6], [161, 261, -14], [153, 233, -16], [148, 207, -15]]","(148, 207, 178, 201)","(237, 307)"
187,"[[228, 410, 0], [271, 381, -15], [299, 325, -17], [310, 281, -20], [324, 251, -19], [258, 293, -3], [255, 261, -19], [252, 293, -26], [253, 323, -25], [226, 295, -1], [226, 267, -23], [226, 305, -30], [229, 337, -27], [198, 299, -2], [193, 267, -20], [198, 294, -22], [206, 319, -16], [172, 306, -4], [159, 261, -12], [151, 233, -14], [146, 208, -12]]","(146, 208, 178, 202)","(235, 309)"
188,"[[227, 413, 0], [270, 385, -15], [298, 327, -18], [309, 281, -21], [325, 252, -21], [257, 294, -4], [254, 262, -19], [251, 292, -26], [252, 321, -26], [225, 295, -1], [225, 268, -23], [226, 306, -30], [229, 337, -28], [197, 300, -2], [192, 266, -20], [198, 292, -22], [204, 319, -16], [172, 307, -4], [160, 262, -12], [152, 234, -14], [147, 209, -13]]","(147, 209, 178, 204)","(236, 311)"
189,"[[228, 412, 0], [270, 383, -15], [297, 327, -18], [310, 282, -22], [324, 252, -22], [258, 293, -3], [254, 263, -19], [251, 293, -27], [251, 323, -28], [226, 294, -1], [225, 268, -23], [226, 305, -31], [228, 336, -29], [198, 299, -2], [192, 265, -20], [197, 289, -22], [204, 314, -17], [172, 306, -5], [159, 262, -12], [152, 234, -15], [147, 208, -13]]","(147, 208, 177, 204)","(235, 310)"
190,"[[222, 422, 0], [261, 392, -28], [288, 331, -35], [299, 282, -39], [320, 250, -39], [249, 292, -18], [224, 282, -39], [220, 322, -48], [226, 353, -48], [213, 292, -9], [189, 294, -40], [197, 341, -50], [210, 374, -46], [183, 300, -5], [160, 295, -36], [170, 333, -41], [185, 362, -33], [156, 313, -3], [134, 272, -21], [119, 245, -27], [107, 220, -25]]","(107, 220, 213, 202)","(213, 321)"
191,"[[217, 429, 0], [258, 398, -24], [283, 336, -29], [293, 286, -33], [315, 257, -33], [246, 292, -14], [216, 290, -38], [214, 333, -49], [222, 363, -49], [210, 293, -7], [183, 302, -40], [191, 351, -50], [203, 383, -45], [179, 303, -5], [156, 305, -40], [168, 349, -44], [184, 380, -33], [151, 316, -4], [129, 276, -24], [112, 251, -28], [99, 228, -24]]","(99, 228, 216, 201)","(207, 328)"
192,"[[214, 432, 0], [254, 403, -30], [276, 345, -38], [283, 297, -43], [303, 266, -44], [236, 290, -16], [204, 302, -43], [203, 344, -57], [213, 373, -58], [200, 290, -8], [173, 316, -44], [183, 365, -55], [198, 393, -52], [170, 303, -5], [147, 318, -44], [162, 363, -50], [179, 392, -39], [144, 322, -4], [116, 287, -29], [94, 262, -37], [78, 238, -33]]","(78, 238, 225, 194)","(190, 335)"
193,"[[213, 431, 0], [254, 404, -31], [274, 348, -41], [281, 300, -47], [299, 269, -48], [233, 290, -21], [204, 304, -48], [204, 346, -61], [214, 376, -63], [196, 289, -13], [171, 317, -46], [182, 364, -57], [197, 391, -54], [166, 302, -9], [145, 321, -46], [161, 361, -50], [178, 388, -41], [140, 321, -8], [113, 287, -31], [92, 264, -37], [75, 241, -34]]","(75, 241, 224, 190)","(187, 336)"
194,"[[210, 432, 0], [250, 405, -31], [274, 350, -41], [280, 300, -48], [298, 268, -49], [235, 290, -21], [204, 299, -47], [203, 342, -60], [212, 373, -61], [199, 289, -12], [170, 312, -47], [180, 361, -57], [194, 391, -54], [168, 301, -8], [143, 315, -45], [157, 357, -50], [176, 384, -40], [142, 318, -6], [116, 283, -29], [95, 259, -35], [78, 236, -32]]","(78, 236, 220, 196)","(188, 334)"
195,"[[209, 432, 0], [249, 404, -29], [278, 349, -38], [287, 300, -44], [307, 267, -46], [243, 294, -20], [212, 295, -45], [207, 335, -56], [215, 367, -56], [206, 292, -11], [178, 306, -44], [184, 353, -53], [195, 385, -50], [175, 301, -7], [150, 308, -42], [161, 349, -46], [178, 378, -36], [147, 315, -5], [123, 275, -26], [104, 249, -31], [90, 225, -28]]","(90, 225, 217, 207)","(198, 328)"
196,"[[207, 432, 0], [249, 405, -29], [284, 347, -36], [297, 296, -41], [317, 264, -41], [249, 298, -18], [219, 286, -43], [211, 327, -54], [216, 359, -53], [211, 295, -9], [185, 292, -42], [186, 341, -50], [195, 373, -45], [179, 300, -5], [155, 291, -39], [161, 334, -42], [175, 366, -30], [150, 309, -3], [134, 264, -22], [117, 236, -27], [105, 211, -24]]","(105, 211, 212, 221)","(211, 321)"
197,"[[184, 420, 0], [233, 399, -22], [279, 346, -29], [307, 300, -35], [335, 275, -37], [254, 306, -13], [250, 273, -35], [230, 306, -45], [220, 337, -45], [221, 296, -8], [214, 267, -37], [199, 311, -44], [196, 347, -40], [190, 293, -7], [182, 262, -32], [174, 299, -31], [174, 332, -21], [161, 293, -7], [163, 244, -19], [161, 216, -20], [162, 191, -17]]","(161, 191, 174, 229)","(248, 305)"
198,"[[184, 423, 0], [232, 404, -25], [279, 348, -31], [304, 300, -35], [329, 272, -35], [250, 305, -14], [244, 272, -37], [225, 308, -45], [216, 339, -43], [215, 296, -8], [210, 266, -39], [195, 312, -45], [191, 348, -39], [184, 292, -5], [179, 260, -34], [170, 299, -34], [170, 333, -23], [156, 293, -5], [157, 244, -19], [153, 213, -22], [153, 186, -19]]","(153, 186, 176, 237)","(241, 304)"
199,"[[180, 425, 0], [227, 403, -26], [272, 344, -32], [296, 294, -36], [322, 265, -36], [243, 301, -12], [234, 269, -35], [216, 305, -44], [209, 337, -43], [208, 295, -5], [201, 266, -38], [189, 313, -45], [187, 349, -39], [176, 293, -3], [170, 260, -33], [163, 300, -33], [166, 334, -21], [148, 295, -3], [146, 247, -18], [141, 217, -21], [138, 190, -18]]","(138, 190, 184, 235)","(230, 307)"
200,"[[181, 423, 0], [231, 400, -24], [273, 343, -30], [295, 295, -34], [319, 264, -35], [243, 301, -11], [234, 270, -33], [218, 306, -43], [213, 338, -42], [207, 295, -5], [199, 267, -35], [188, 313, -42], [187, 348, -38], [176, 294, -3], [168, 260, -30], [162, 298, -30], [165, 332, -20], [147, 296, -3], [146, 247, -16], [140, 216, -19], [137, 189, -16]]","(137, 189, 182, 234)","(228, 306)"
201,"[[185, 425, 0], [230, 395, -28], [265, 333, -35], [281, 281, -40], [305, 249, -40], [226, 291, -13], [206, 266, -38], [196, 306, -48], [197, 337, -47], [189, 291, -5], [171, 274, -40], [170, 323, -49], [176, 356, -45], [158, 295, -3], [140, 272, -35], [144, 312, -38], [154, 345, -28], [131, 304, -2], [116, 256, -19], [102, 226, -24], [92, 199, -21]]","(92, 199, 213, 226)","(198, 312)"
202,"[[192, 425, 0], [234, 393, -27], [261, 328, -34], [273, 275, -39], [296, 243, -40], [221, 289, -16], [201, 266, -40], [192, 307, -49], [194, 340, -48], [184, 290, -8], [166, 273, -42], [166, 323, -49], [174, 358, -44], [153, 296, -5], [134, 274, -37], [139, 315, -39], [151, 347, -28], [125, 306, -4], [108, 260, -21], [91, 233, -25], [80, 208, -22]]","(80, 208, 216, 217)","(188, 316)"
203,"[[198, 422, 0], [237, 386, -26], [259, 322, -33], [268, 270, -39], [290, 237, -40], [215, 284, -13], [196, 265, -38], [192, 306, -49], [197, 338, -49], [178, 288, -6], [162, 274, -40], [166, 323, -49], [176, 356, -44], [148, 297, -5], [129, 278, -37], [137, 317, -40], [152, 347, -29], [121, 310, -5], [101, 265, -22], [82, 238, -26], [68, 214, -23]]","(68, 214, 222, 208)","(179, 318)"
204,"[[212, 416, 0], [247, 373, -23], [260, 304, -28], [260, 252, -33], [275, 217, -34], [208, 276, -10], [189, 256, -34], [194, 296, -44], [206, 327, -44], [172, 287, -5], [159, 271, -39], [174, 318, -48], [190, 351, -44], [143, 301, -5], [125, 278, -37], [142, 315, -39], [161, 345, -28], [118, 317, -7], [88, 275, -24], [66, 249, -28], [49, 224, -25]]","(49, 217, 226, 199)","(162, 316)"
205,"[[210, 411, 0], [246, 371, -24], [259, 303, -29], [261, 250, -34], [275, 216, -34], [209, 276, -14], [189, 255, -35], [194, 293, -44], [207, 324, -43], [174, 286, -8], [158, 270, -38], [173, 315, -45], [190, 346, -41], [144, 299, -6], [125, 277, -34], [143, 311, -36], [163, 338, -27], [118, 315, -6], [89, 272, -21], [67, 246, -26], [49, 221, -24]]","(49, 216, 226, 195)","(162, 313)"
206,"[[214, 414, 0], [250, 373, -23], [263, 306, -29], [265, 253, -35], [279, 218, -36], [215, 276, -14], [197, 253, -35], [202, 291, -45], [213, 322, -45], [179, 287, -8], [166, 268, -39], [180, 312, -47], [196, 343, -44], [149, 300, -7], [131, 275, -35], [147, 306, -37], [166, 333, -29], [124, 316, -8], [95, 273, -22], [73, 246, -27], [56, 221, -27]]","(56, 218, 223, 196)","(167, 316)"
207,"[[213, 412, 0], [249, 371, -20], [263, 304, -25], [267, 253, -29], [280, 218, -30], [216, 275, -10], [200, 254, -30], [203, 291, -39], [213, 322, -40], [180, 285, -6], [169, 268, -34], [181, 311, -43], [195, 344, -40], [150, 298, -6], [134, 273, -31], [148, 302, -35], [165, 328, -28], [124, 313, -7], [95, 270, -20], [74, 243, -25], [57, 219, -25]]","(57, 218, 223, 194)","(168, 315)"
208,"[[200, 418, 0], [242, 388, -24], [273, 328, -33], [288, 277, -40], [307, 241, -45], [235, 287, -15], [220, 265, -39], [215, 302, -51], [216, 332, -52], [199, 286, -10], [186, 269, -41], [186, 316, -50], [195, 351, -47], [168, 293, -9], [153, 269, -39], [157, 309, -41], [169, 341, -32], [140, 302, -10], [124, 254, -26], [109, 225, -30], [100, 199, -28]]","(100, 199, 207, 219)","(203, 308)"
209,"[[198, 420, 0], [242, 391, -25], [276, 333, -33], [294, 284, -39], [315, 250, -42], [241, 290, -14], [231, 266, -38], [222, 303, -48], [222, 337, -49], [204, 289, -8], [195, 270, -39], [193, 316, -48], [198, 352, -45], [172, 292, -7], [162, 267, -36], [166, 305, -38], [177, 338, -29], [143, 299, -7], [134, 249, -23], [124, 218, -27], [117, 190, -25]]","(117, 190, 198, 230)","(216, 305)"
210,"[[170, 413, 0], [221, 399, -26], [267, 350, -33], [294, 305, -39], [323, 281, -41], [245, 303, -18], [227, 275, -43], [205, 309, -52], [197, 339, -52], [211, 292, -11], [192, 272, -45], [178, 319, -53], [177, 354, -48], [180, 287, -9], [162, 264, -41], [154, 305, -44], [157, 338, -34], [151, 287, -8], [150, 238, -26], [145, 206, -31], [143, 178, -29]]","(143, 178, 180, 235)","(233, 295)"
