,lmList,bbox,center
338,"[[209, 529, 0], [248, 497, -41], [266, 438, -55], [241, 389, -65], [217, 349, -72], [276, 357, -21], [285, 284, -43], [290, 240, -56], [291, 201, -65], [239, 363, -16], [231, 322, -56], [234, 368, -68], [240, 397, -64], [205, 379, -16], [194, 367, -61], [207, 419, -62], [219, 436, -48], [177, 400, -19], [170, 392, -51], [184, 431, -48], [196, 445, -38]]","(170, 201, 121, 328)","(230, 365)"
339,"[[204, 528, 0], [244, 497, -40], [263, 440, -55], [238, 390, -67], [216, 346, -75], [270, 356, -20], [280, 283, -44], [284, 239, -57], [282, 201, -66], [233, 362, -15], [223, 321, -58], [228, 367, -70], [235, 396, -67], [199, 377, -16], [188, 365, -63], [204, 417, -63], [216, 435, -49], [170, 397, -19], [166, 391, -53], [181, 429, -51], [193, 443, -40]]","(166, 201, 118, 327)","(225, 364)"
340,"[[204, 528, 0], [244, 498, -40], [263, 441, -56], [237, 391, -67], [213, 348, -76], [272, 360, -23], [280, 284, -48], [283, 239, -61], [282, 200, -71], [234, 364, -19], [226, 323, -61], [230, 369, -73], [235, 398, -70], [199, 379, -19], [189, 365, -66], [204, 416, -65], [215, 435, -52], [170, 399, -23], [166, 391, -56], [181, 429, -53], [192, 444, -42]]","(166, 200, 117, 328)","(224, 364)"
341,"[[202, 526, 0], [242, 496, -38], [263, 438, -52], [236, 389, -63], [210, 348, -71], [266, 356, -20], [275, 283, -43], [278, 240, -55], [276, 202, -64], [229, 363, -17], [221, 321, -58], [227, 366, -71], [233, 395, -67], [195, 379, -18], [187, 365, -65], [203, 418, -66], [215, 436, -53], [166, 400, -22], [165, 391, -56], [181, 431, -54], [193, 446, -43]]","(165, 202, 113, 324)","(221, 364)"
342,"[[200, 526, 0], [242, 497, -35], [262, 438, -48], [234, 389, -59], [207, 349, -66], [265, 356, -19], [274, 282, -42], [277, 239, -54], [274, 202, -63], [227, 363, -17], [219, 323, -58], [227, 370, -70], [232, 399, -67], [193, 380, -19], [186, 365, -65], [204, 416, -65], [215, 435, -52], [163, 402, -24], [164, 392, -57], [183, 430, -55], [194, 446, -45]]","(163, 202, 114, 324)","(220, 364)"
343,"[[200, 526, 0], [240, 495, -33], [258, 438, -48], [231, 391, -59], [202, 354, -67], [259, 357, -21], [266, 284, -44], [268, 241, -57], [264, 203, -66], [222, 364, -21], [215, 322, -61], [221, 368, -73], [226, 400, -69], [188, 381, -24], [183, 365, -69], [201, 416, -68], [210, 437, -54], [159, 403, -30], [162, 394, -61], [180, 431, -58], [190, 446, -47]]","(159, 203, 109, 323)","(213, 364)"
344,"[[202, 526, 0], [241, 495, -34], [262, 438, -49], [233, 392, -61], [201, 359, -70], [260, 357, -22], [266, 284, -46], [268, 241, -59], [265, 203, -69], [222, 364, -21], [216, 324, -62], [225, 370, -75], [230, 400, -72], [188, 382, -24], [184, 367, -69], [204, 417, -68], [213, 438, -55], [159, 405, -29], [164, 395, -61], [182, 432, -57], [190, 448, -46]]","(159, 203, 109, 323)","(213, 364)"
345,"[[204, 525, 0], [244, 496, -34], [262, 438, -47], [233, 394, -58], [200, 362, -65], [259, 356, -22], [267, 284, -45], [270, 241, -58], [267, 203, -68], [222, 364, -21], [217, 328, -62], [225, 375, -74], [230, 404, -72], [188, 383, -24], [185, 368, -70], [204, 418, -69], [214, 438, -57], [160, 407, -30], [164, 398, -62], [183, 434, -59], [192, 448, -49]]","(160, 203, 110, 322)","(215, 364)"
346,"[[202, 527, 0], [242, 499, -34], [265, 444, -49], [238, 397, -62], [206, 364, -72], [265, 360, -22], [274, 287, -46], [279, 243, -59], [278, 205, -69], [228, 367, -20], [224, 329, -64], [228, 380, -77], [230, 412, -74], [195, 382, -22], [188, 369, -68], [203, 418, -67], [212, 439, -53], [165, 403, -26], [166, 396, -58], [183, 433, -55], [193, 449, -44]]","(165, 205, 114, 322)","(222, 366)"
347,"[[203, 527, 0], [243, 500, -32], [265, 443, -46], [239, 396, -58], [208, 362, -68], [267, 362, -23], [277, 287, -48], [283, 243, -62], [281, 204, -73], [228, 368, -23], [226, 330, -67], [232, 381, -79], [235, 411, -77], [193, 383, -28], [191, 368, -73], [209, 420, -70], [217, 440, -56], [163, 406, -34], [169, 398, -67], [186, 436, -62], [194, 450, -50]]","(163, 204, 120, 323)","(223, 365)"
348,"[[168, 519, 0], [216, 498, -33], [244, 454, -48], [228, 411, -63], [205, 375, -76], [261, 368, -21], [291, 298, -46], [308, 255, -61], [319, 219, -69], [224, 368, -19], [227, 333, -64], [220, 379, -78], [218, 412, -75], [189, 377, -21], [185, 368, -67], [188, 417, -67], [192, 441, -52], [157, 390, -25], [155, 382, -57], [163, 420, -52], [170, 441, -39]]","(155, 219, 164, 300)","(237, 369)"
349,"[[164, 520, 0], [208, 501, -27], [238, 454, -41], [220, 411, -55], [195, 379, -68], [260, 369, -21], [291, 300, -46], [311, 258, -61], [322, 222, -72], [221, 367, -24], [224, 339, -68], [216, 390, -80], [211, 421, -78], [183, 376, -29], [180, 364, -72], [183, 415, -67], [187, 438, -53], [149, 392, -37], [149, 385, -65], [155, 422, -58], [161, 439, -45]]","(149, 222, 173, 298)","(235, 371)"
350,"[[163, 522, 0], [206, 503, -29], [236, 455, -43], [217, 412, -56], [192, 380, -68], [259, 368, -19], [291, 301, -43], [311, 259, -58], [322, 223, -68], [219, 367, -20], [225, 337, -64], [218, 388, -78], [213, 419, -76], [182, 377, -25], [179, 364, -69], [182, 417, -66], [187, 441, -52], [148, 394, -32], [147, 388, -62], [154, 426, -56], [161, 443, -44]]","(147, 223, 175, 299)","(234, 372)"
351,"[[135, 524, 0], [177, 507, -36], [207, 463, -52], [191, 416, -66], [166, 381, -77], [236, 374, -24], [270, 304, -49], [290, 261, -64], [303, 223, -74], [198, 369, -21], [203, 337, -65], [190, 387, -76], [186, 420, -72], [161, 374, -23], [156, 365, -66], [155, 415, -64], [160, 437, -48], [129, 386, -27], [125, 376, -55], [128, 411, -50], [134, 429, -37]]","(125, 223, 178, 301)","(214, 373)"
352,"[[139, 525, 0], [180, 504, -38], [209, 457, -53], [190, 412, -66], [167, 380, -76], [240, 370, -22], [271, 304, -46], [290, 261, -60], [300, 224, -69], [201, 366, -18], [202, 337, -61], [191, 388, -73], [189, 419, -69], [163, 373, -19], [155, 365, -63], [155, 417, -62], [162, 439, -48], [130, 386, -23], [125, 376, -52], [129, 415, -47], [137, 433, -34]]","(125, 224, 175, 301)","(212, 374)"
353,"[[146, 529, 0], [186, 511, -39], [216, 467, -55], [201, 422, -69], [177, 386, -81], [246, 374, -22], [272, 305, -46], [289, 261, -59], [298, 224, -68], [207, 371, -18], [209, 339, -60], [198, 391, -72], [194, 424, -67], [170, 377, -18], [162, 370, -62], [163, 421, -60], [170, 442, -46], [137, 390, -21], [131, 383, -50], [135, 420, -46], [144, 437, -33]]","(131, 224, 167, 305)","(214, 376)"
354,"[[150, 527, 0], [190, 508, -38], [221, 462, -55], [202, 418, -68], [178, 384, -78], [248, 373, -24], [276, 304, -50], [293, 260, -65], [303, 222, -76], [209, 370, -21], [210, 341, -66], [199, 394, -79], [196, 426, -75], [171, 377, -22], [164, 369, -68], [165, 422, -67], [171, 443, -52], [137, 391, -27], [134, 385, -57], [139, 424, -52], [148, 442, -39]]","(134, 222, 169, 305)","(218, 374)"
355,"[[177, 522, 0], [220, 491, -17], [246, 440, -31], [231, 404, -46], [193, 389, -59], [224, 351, -25], [217, 275, -53], [210, 230, -71], [198, 191, -85], [185, 361, -34], [181, 340, -75], [195, 392, -87], [204, 424, -89], [152, 379, -45], [153, 372, -81], [178, 420, -76], [192, 446, -66], [129, 407, -59], [139, 418, -81], [162, 450, -78], [177, 466, -71]]","(129, 191, 117, 331)","(187, 356)"
356,"[[184, 518, 0], [225, 486, -21], [244, 432, -36], [231, 396, -52], [194, 382, -67], [213, 341, -27], [196, 268, -54], [184, 225, -71], [170, 189, -82], [173, 351, -33], [174, 344, -78], [191, 388, -92], [201, 419, -92], [142, 373, -41], [152, 383, -79], [178, 422, -77], [193, 445, -66], [122, 402, -52], [141, 424, -76], [164, 450, -75], [179, 460, -68]]","(122, 189, 122, 329)","(183, 353)"
357,"[[185, 516, 0], [225, 483, -25], [244, 427, -40], [225, 392, -56], [186, 380, -71], [208, 338, -28], [186, 267, -55], [172, 224, -71], [155, 188, -83], [168, 351, -32], [169, 345, -79], [188, 389, -93], [198, 418, -92], [139, 374, -39], [149, 384, -78], [175, 420, -76], [188, 438, -65], [119, 404, -48], [141, 426, -74], [164, 450, -73], [175, 455, -66]]","(119, 188, 125, 328)","(181, 352)"
358,"[[204, 523, 0], [241, 486, -23], [254, 431, -39], [233, 396, -55], [193, 387, -71], [209, 344, -27], [184, 273, -53], [167, 230, -70], [147, 196, -83], [173, 362, -32], [173, 349, -77], [195, 391, -92], [207, 421, -92], [146, 389, -40], [154, 391, -80], [186, 429, -79], [202, 450, -68], [128, 421, -50], [147, 432, -77], [175, 457, -75], [192, 467, -66]]","(128, 196, 126, 327)","(191, 359)"
359,"[[206, 527, 0], [244, 491, -23], [258, 435, -40], [240, 399, -57], [201, 389, -74], [215, 345, -29], [189, 275, -56], [171, 232, -73], [152, 198, -86], [176, 361, -34], [183, 355, -81], [204, 397, -96], [211, 425, -96], [148, 388, -41], [166, 397, -82], [194, 432, -81], [205, 449, -71], [131, 420, -51], [161, 440, -79], [187, 463, -79], [197, 470, -72]]","(131, 198, 127, 329)","(194, 362)"
360,"[[211, 526, 0], [249, 491, -24], [266, 436, -42], [249, 399, -60], [210, 387, -77], [222, 344, -30], [196, 274, -58], [178, 233, -75], [159, 198, -88], [183, 359, -35], [190, 354, -82], [212, 398, -97], [220, 423, -97], [155, 386, -42], [171, 394, -84], [201, 432, -81], [213, 448, -70], [137, 417, -52], [165, 436, -79], [191, 460, -78], [201, 466, -70]]","(137, 198, 129, 328)","(201, 362)"
361,"[[212, 523, 0], [249, 487, -24], [263, 429, -41], [242, 393, -57], [202, 385, -73], [221, 343, -32], [196, 272, -59], [178, 231, -76], [160, 196, -88], [182, 357, -36], [191, 355, -82], [210, 397, -96], [218, 422, -97], [154, 382, -43], [174, 398, -82], [200, 430, -81], [209, 444, -71], [136, 413, -52], [169, 439, -78], [192, 459, -79], [199, 461, -73]]","(136, 196, 127, 327)","(199, 359)"
362,"[[210, 523, 0], [247, 487, -25], [261, 431, -41], [243, 393, -58], [204, 382, -74], [220, 343, -31], [195, 272, -59], [177, 230, -75], [158, 195, -88], [181, 357, -36], [190, 353, -82], [210, 393, -96], [218, 418, -96], [153, 383, -42], [175, 397, -81], [201, 429, -80], [209, 444, -70], [136, 414, -52], [170, 437, -78], [192, 458, -78], [198, 461, -71]]","(136, 195, 125, 328)","(198, 359)"
363,"[[210, 520, 0], [249, 480, -20], [260, 410, -29], [248, 358, -40], [214, 340, -48], [222, 344, -20], [199, 269, -42], [184, 228, -53], [165, 193, -60], [185, 358, -24], [184, 321, -65], [209, 356, -75], [218, 385, -71], [158, 380, -31], [179, 371, -68], [205, 408, -65], [211, 431, -53], [141, 407, -39], [178, 412, -63], [200, 436, -62], [203, 449, -55]]","(141, 193, 119, 327)","(200, 356)"
364,"[[214, 521, 0], [251, 478, -19], [261, 406, -29], [248, 352, -39], [213, 333, -47], [225, 344, -20], [206, 269, -41], [193, 228, -50], [176, 193, -57], [188, 355, -23], [190, 318, -62], [214, 354, -71], [223, 384, -66], [161, 376, -30], [184, 368, -66], [208, 405, -63], [211, 427, -51], [142, 402, -38], [181, 406, -61], [203, 428, -61], [206, 440, -54]]","(142, 193, 119, 328)","(201, 357)"
365,"[[215, 522, 0], [252, 481, -19], [261, 407, -28], [250, 350, -39], [214, 329, -47], [225, 344, -19], [206, 269, -40], [195, 229, -50], [178, 193, -57], [188, 356, -24], [193, 318, -64], [218, 356, -72], [222, 385, -68], [161, 376, -31], [190, 367, -70], [213, 407, -67], [212, 427, -55], [144, 401, -40], [189, 406, -66], [210, 432, -66], [207, 442, -60]]","(144, 193, 117, 329)","(202, 357)"
366,"[[221, 521, 0], [259, 479, -19], [268, 407, -29], [258, 352, -41], [225, 332, -50], [228, 341, -22], [210, 269, -45], [199, 227, -55], [182, 191, -63], [188, 353, -28], [199, 316, -69], [227, 356, -76], [232, 386, -71], [163, 375, -36], [200, 369, -76], [224, 409, -72], [220, 427, -59], [149, 401, -47], [201, 409, -72], [218, 436, -72], [207, 444, -66]]","(149, 191, 119, 330)","(208, 356)"
367,"[[223, 520, 0], [259, 478, -19], [269, 408, -29], [259, 354, -41], [226, 331, -51], [229, 343, -21], [211, 269, -43], [198, 228, -53], [180, 192, -61], [191, 355, -26], [199, 318, -67], [224, 354, -76], [231, 384, -71], [165, 375, -33], [197, 367, -72], [221, 406, -69], [221, 426, -56], [149, 400, -43], [196, 405, -67], [215, 430, -67], [212, 440, -60]]","(149, 192, 120, 328)","(209, 356)"
368,"[[217, 519, 0], [257, 477, -19], [267, 405, -30], [255, 351, -41], [219, 334, -51], [225, 339, -22], [207, 265, -45], [193, 224, -57], [176, 189, -66], [187, 352, -28], [198, 321, -69], [222, 361, -78], [228, 390, -75], [161, 374, -35], [191, 366, -73], [215, 404, -69], [216, 424, -57], [147, 401, -45], [192, 407, -70], [212, 431, -71], [210, 440, -65]]","(147, 189, 120, 330)","(207, 354)"
369,"[[216, 521, 0], [255, 478, -18], [266, 407, -29], [256, 354, -41], [221, 336, -52], [225, 340, -22], [207, 266, -46], [194, 224, -57], [176, 188, -66], [187, 353, -29], [198, 320, -70], [223, 357, -79], [229, 387, -76], [161, 375, -37], [192, 367, -75], [216, 405, -70], [217, 425, -59], [147, 401, -48], [194, 407, -72], [213, 431, -71], [211, 441, -66]]","(147, 188, 119, 333)","(206, 354)"
370,"[[215, 517, 0], [255, 474, -21], [267, 405, -32], [255, 352, -45], [220, 333, -56], [229, 339, -24], [210, 264, -48], [197, 222, -59], [181, 186, -67], [190, 351, -29], [196, 319, -71], [220, 358, -80], [228, 389, -77], [162, 373, -35], [188, 367, -74], [213, 403, -71], [217, 424, -58], [146, 400, -45], [188, 409, -70], [210, 432, -70], [212, 441, -64]]","(146, 186, 121, 331)","(206, 351)"
371,"[[183, 511, 0], [230, 477, -23], [257, 418, -36], [252, 370, -51], [221, 345, -64], [234, 334, -21], [236, 261, -46], [235, 217, -61], [230, 178, -71], [194, 339, -25], [207, 318, -69], [219, 366, -82], [219, 398, -80], [162, 357, -31], [182, 356, -71], [201, 399, -67], [204, 421, -54], [139, 383, -40], [168, 399, -66], [185, 427, -64], [187, 437, -56]]","(139, 178, 118, 333)","(198, 344)"
372,"[[181, 507, 0], [228, 476, -19], [254, 418, -32], [250, 374, -46], [218, 352, -60], [235, 331, -23], [241, 260, -47], [243, 217, -61], [239, 180, -72], [193, 333, -29], [208, 323, -72], [219, 370, -84], [217, 398, -82], [160, 351, -38], [184, 363, -76], [200, 403, -73], [202, 420, -61], [137, 378, -49], [169, 406, -73], [185, 431, -72], [187, 437, -65]]","(137, 180, 117, 327)","(195, 343)"
373,"[[172, 507, 0], [219, 481, -19], [248, 428, -33], [247, 387, -48], [213, 364, -63], [235, 337, -24], [246, 268, -49], [253, 226, -64], [253, 187, -76], [193, 336, -30], [208, 333, -72], [215, 382, -84], [210, 407, -84], [158, 352, -39], [180, 371, -76], [194, 412, -73], [193, 425, -63], [133, 377, -49], [161, 408, -74], [176, 435, -72], [176, 439, -65]]","(133, 187, 120, 320)","(193, 347)"
374,"[[171, 510, 0], [216, 485, -19], [246, 430, -31], [246, 387, -45], [214, 364, -57], [233, 342, -23], [245, 271, -48], [252, 227, -63], [252, 188, -74], [191, 341, -30], [205, 333, -73], [213, 380, -85], [209, 405, -84], [158, 356, -39], [181, 370, -78], [195, 413, -75], [194, 427, -64], [134, 380, -50], [166, 411, -75], [180, 440, -74], [179, 445, -67]]","(134, 188, 118, 322)","(193, 349)"
375,"[[172, 507, 0], [218, 480, -18], [247, 427, -30], [247, 388, -45], [216, 365, -58], [235, 335, -21], [246, 267, -46], [253, 225, -62], [255, 187, -73], [193, 334, -28], [208, 336, -71], [214, 384, -85], [211, 411, -84], [159, 351, -37], [180, 373, -75], [194, 412, -74], [195, 427, -64], [134, 377, -48], [162, 411, -73], [177, 438, -73], [179, 443, -66]]","(134, 187, 121, 320)","(194, 347)"
376,"[[171, 506, 0], [216, 480, -18], [247, 426, -31], [246, 386, -46], [215, 363, -60], [236, 336, -22], [248, 268, -47], [256, 225, -62], [258, 187, -73], [193, 335, -29], [208, 335, -72], [215, 380, -85], [212, 407, -84], [159, 350, -38], [183, 373, -76], [195, 413, -74], [195, 428, -65], [135, 375, -49], [167, 412, -74], [179, 440, -74], [179, 444, -68]]","(135, 187, 123, 319)","(196, 346)"
377,"[[169, 501, 0], [213, 478, -22], [243, 426, -35], [241, 387, -48], [212, 362, -60], [239, 333, -21], [253, 266, -45], [262, 225, -59], [264, 188, -69], [198, 332, -25], [206, 330, -67], [211, 380, -79], [208, 406, -77], [163, 347, -32], [175, 369, -71], [189, 410, -69], [191, 422, -59], [136, 370, -41], [154, 401, -66], [168, 430, -65], [172, 433, -58]]","(136, 188, 128, 313)","(200, 344)"
378,"[[168, 502, 0], [213, 479, -21], [244, 426, -34], [239, 386, -48], [207, 361, -61], [240, 334, -22], [255, 267, -47], [264, 225, -62], [267, 188, -73], [198, 333, -27], [207, 330, -71], [211, 380, -84], [207, 407, -83], [163, 347, -35], [175, 365, -75], [188, 410, -74], [189, 426, -63], [134, 370, -45], [153, 400, -72], [167, 431, -70], [172, 436, -63]]","(134, 188, 133, 314)","(200, 345)"
379,"[[167, 503, 0], [210, 482, -28], [240, 434, -44], [236, 391, -59], [207, 361, -73], [243, 342, -25], [259, 272, -52], [269, 229, -67], [271, 191, -78], [203, 340, -27], [207, 329, -72], [207, 379, -85], [204, 407, -84], [166, 352, -32], [172, 363, -75], [183, 409, -73], [188, 427, -62], [136, 372, -39], [147, 393, -69], [162, 426, -68], [170, 435, -59]]","(136, 191, 135, 312)","(203, 347)"
380,"[[155, 517, 0], [200, 500, -35], [232, 459, -54], [223, 421, -71], [195, 390, -87], [245, 366, -31], [267, 296, -59], [281, 252, -76], [286, 214, -87], [206, 363, -29], [207, 342, -76], [201, 396, -89], [198, 429, -85], [170, 370, -31], [166, 375, -77], [171, 425, -75], [175, 447, -61], [138, 384, -36], [139, 396, -69], [146, 435, -67], [153, 451, -56]]","(138, 214, 148, 303)","(212, 365)"
381,"[[154, 524, 0], [200, 507, -32], [231, 461, -48], [217, 422, -62], [187, 393, -76], [244, 372, -24], [265, 301, -50], [280, 257, -66], [287, 219, -77], [205, 372, -24], [207, 347, -71], [199, 400, -86], [193, 436, -84], [168, 382, -27], [166, 373, -74], [169, 425, -73], [171, 452, -60], [135, 398, -33], [136, 400, -67], [144, 439, -65], [151, 458, -54]]","(135, 219, 152, 305)","(211, 371)"
382,"[[143, 537, 0], [187, 521, -31], [222, 480, -48], [212, 444, -64], [183, 414, -79], [236, 384, -25], [258, 313, -53], [273, 270, -70], [281, 232, -82], [197, 381, -26], [199, 361, -74], [190, 415, -88], [185, 449, -86], [159, 389, -31], [157, 387, -76], [160, 439, -73], [165, 462, -60], [126, 405, -39], [128, 414, -70], [136, 452, -66], [145, 468, -54]]","(126, 232, 155, 305)","(203, 384)"
383,"[[146, 536, 0], [188, 520, -36], [221, 476, -54], [209, 440, -71], [180, 409, -85], [238, 382, -28], [258, 312, -56], [273, 268, -74], [280, 231, -86], [197, 380, -26], [197, 360, -77], [190, 416, -92], [186, 450, -90], [159, 389, -29], [155, 385, -77], [159, 439, -76], [165, 463, -63], [125, 404, -36], [124, 415, -69], [133, 455, -68], [144, 470, -58]]","(124, 231, 156, 305)","(202, 383)"
384,"[[147, 527, 0], [191, 511, -37], [224, 465, -53], [214, 427, -66], [186, 395, -77], [239, 371, -28], [259, 301, -54], [272, 258, -70], [278, 221, -81], [200, 369, -25], [198, 355, -71], [192, 407, -86], [189, 438, -84], [163, 377, -27], [158, 382, -72], [163, 432, -72], [169, 452, -60], [130, 393, -32], [130, 409, -64], [139, 447, -63], [150, 459, -55]]","(130, 221, 148, 306)","(204, 374)"
385,"[[150, 526, 0], [194, 508, -33], [226, 460, -48], [215, 420, -62], [187, 389, -74], [239, 369, -25], [257, 298, -51], [268, 254, -67], [272, 216, -78], [199, 368, -24], [197, 347, -72], [192, 401, -87], [189, 435, -85], [161, 379, -27], [158, 375, -74], [164, 429, -74], [171, 453, -60], [128, 395, -34], [130, 405, -66], [140, 444, -65], [150, 459, -55]]","(128, 216, 144, 310)","(200, 371)"
386,"[[155, 525, 0], [197, 506, -33], [227, 457, -49], [217, 416, -64], [190, 384, -77], [239, 364, -25], [254, 292, -51], [263, 249, -67], [266, 212, -78], [198, 364, -24], [195, 345, -73], [192, 397, -88], [191, 430, -86], [160, 375, -28], [157, 376, -75], [166, 428, -74], [175, 451, -61], [128, 394, -34], [131, 408, -67], [143, 447, -67], [156, 460, -57]]","(128, 212, 138, 313)","(197, 368)"
387,"[[158, 523, 0], [200, 503, -34], [230, 453, -51], [218, 410, -66], [189, 379, -79], [236, 360, -26], [248, 286, -52], [254, 243, -67], [254, 205, -78], [196, 361, -25], [194, 339, -72], [194, 392, -86], [193, 422, -84], [159, 374, -28], [158, 371, -74], [168, 422, -73], [175, 442, -60], [127, 393, -34], [133, 402, -66], [145, 439, -64], [155, 451, -55]]","(127, 205, 127, 318)","(190, 364)"
388,"[[174, 532, 0], [215, 503, -28], [235, 443, -41], [224, 394, -52], [188, 371, -61], [222, 362, -26], [214, 284, -51], [206, 239, -66], [195, 199, -77], [184, 371, -28], [178, 337, -69], [191, 388, -80], [198, 417, -77], [151, 387, -34], [151, 373, -74], [173, 421, -70], [185, 442, -58], [125, 409, -43], [134, 413, -69], [156, 445, -67], [166, 458, -59]]","(125, 199, 110, 333)","(180, 365)"
389,"[[180, 541, 0], [221, 510, -25], [240, 450, -38], [228, 406, -52], [190, 387, -63], [222, 365, -28], [211, 289, -54], [204, 246, -70], [192, 207, -81], [182, 372, -32], [185, 355, -76], [202, 403, -87], [205, 429, -86], [149, 391, -39], [162, 396, -79], [186, 440, -75], [191, 455, -63], [126, 417, -50], [150, 436, -75], [170, 464, -73], [173, 470, -66]]","(126, 207, 114, 334)","(183, 374)"
390,"[[182, 540, 0], [223, 509, -26], [242, 449, -40], [227, 405, -53], [191, 386, -64], [223, 365, -26], [213, 289, -51], [204, 246, -65], [192, 209, -76], [183, 374, -29], [183, 352, -75], [198, 399, -87], [203, 428, -85], [150, 394, -35], [159, 393, -77], [182, 436, -75], [191, 454, -63], [126, 420, -44], [146, 434, -72], [167, 462, -71], [175, 470, -64]]","(126, 209, 116, 331)","(184, 374)"
391,"[[181, 541, 0], [222, 510, -26], [241, 451, -41], [229, 406, -55], [192, 385, -67], [223, 366, -26], [214, 291, -52], [206, 247, -67], [194, 209, -78], [183, 374, -30], [185, 353, -76], [200, 401, -89], [204, 429, -86], [151, 393, -36], [162, 395, -79], [185, 438, -76], [191, 455, -63], [127, 419, -46], [151, 438, -73], [169, 465, -72], [174, 471, -65]]","(127, 209, 114, 332)","(184, 375)"
392,"[[184, 536, 0], [225, 504, -25], [242, 445, -39], [228, 402, -53], [191, 385, -65], [221, 362, -27], [212, 287, -53], [204, 244, -67], [192, 207, -78], [181, 371, -31], [184, 349, -76], [201, 397, -88], [205, 426, -85], [150, 391, -38], [163, 393, -80], [187, 435, -77], [193, 451, -65], [127, 418, -48], [153, 436, -75], [173, 462, -75], [176, 467, -68]]","(127, 207, 115, 329)","(184, 371)"
393,"[[183, 537, 0], [223, 507, -25], [242, 447, -38], [229, 403, -51], [191, 387, -62], [219, 364, -26], [209, 287, -52], [201, 244, -66], [188, 207, -76], [180, 374, -30], [179, 349, -76], [197, 398, -87], [203, 426, -84], [148, 393, -37], [157, 391, -79], [182, 436, -75], [190, 453, -62], [124, 420, -47], [145, 434, -74], [167, 461, -71], [174, 468, -63]]","(124, 207, 118, 330)","(183, 372)"
394,"[[183, 541, 0], [221, 508, -25], [238, 446, -37], [223, 402, -48], [185, 388, -58], [211, 370, -27], [197, 292, -52], [186, 248, -66], [172, 210, -77], [173, 380, -30], [170, 352, -73], [190, 398, -84], [198, 428, -81], [142, 400, -37], [149, 394, -76], [176, 435, -72], [186, 453, -60], [120, 427, -46], [141, 438, -71], [164, 464, -68], [172, 473, -61]]","(120, 210, 118, 331)","(179, 375)"
395,"[[194, 558, 0], [228, 518, -21], [234, 457, -34], [213, 418, -48], [172, 408, -60], [193, 380, -22], [164, 310, -46], [145, 269, -61], [126, 235, -72], [158, 400, -27], [150, 372, -69], [176, 412, -82], [192, 442, -82], [131, 426, -35], [134, 418, -74], [170, 455, -73], [188, 479, -62], [113, 458, -45], [132, 459, -71], [160, 483, -70], [174, 496, -63]]","(113, 235, 121, 323)","(173, 396)"
396,"[[195, 557, 0], [229, 518, -24], [235, 458, -37], [212, 419, -51], [171, 411, -63], [195, 382, -27], [167, 311, -53], [149, 271, -67], [129, 238, -78], [157, 399, -32], [159, 381, -75], [185, 422, -86], [195, 448, -84], [130, 424, -38], [145, 424, -77], [177, 458, -73], [187, 473, -61], [114, 455, -48], [143, 468, -73], [168, 488, -71], [174, 492, -64]]","(114, 238, 121, 319)","(174, 397)"
397,"[[195, 558, 0], [230, 520, -24], [237, 458, -38], [217, 416, -52], [178, 405, -64], [198, 382, -24], [171, 312, -49], [152, 271, -62], [132, 237, -73], [161, 399, -28], [159, 377, -71], [185, 419, -83], [198, 447, -81], [135, 424, -33], [145, 419, -72], [176, 453, -69], [189, 472, -57], [119, 455, -42], [145, 463, -67], [170, 483, -67], [179, 490, -60]]","(119, 237, 118, 321)","(178, 397)"
398,"[[196, 556, 0], [230, 515, -22], [237, 454, -34], [218, 413, -48], [179, 405, -59], [198, 379, -22], [172, 308, -46], [154, 268, -59], [135, 235, -69], [161, 396, -26], [158, 372, -70], [184, 413, -82], [196, 442, -80], [135, 422, -33], [146, 419, -72], [177, 453, -70], [190, 472, -58], [118, 453, -42], [143, 462, -67], [169, 482, -67], [181, 490, -59]]","(118, 235, 119, 321)","(177, 395)"
399,"[[187, 555, 0], [223, 521, -24], [237, 461, -37], [224, 416, -50], [187, 398, -63], [210, 384, -22], [195, 307, -47], [185, 262, -61], [170, 224, -71], [172, 395, -25], [169, 363, -72], [189, 409, -85], [197, 443, -81], [142, 415, -31], [150, 411, -73], [177, 449, -69], [187, 470, -55], [122, 441, -40], [144, 453, -65], [167, 478, -63], [174, 487, -53]]","(122, 224, 115, 331)","(179, 389)"
400,"[[179, 554, 0], [217, 523, -28], [234, 466, -42], [222, 419, -56], [186, 396, -68], [217, 384, -24], [211, 307, -50], [205, 261, -64], [195, 222, -73], [179, 392, -25], [176, 362, -71], [191, 411, -83], [198, 443, -79], [148, 409, -29], [152, 406, -71], [175, 447, -67], [184, 467, -53], [124, 433, -36], [140, 443, -62], [160, 471, -59], [168, 482, -49]]","(124, 222, 110, 332)","(179, 388)"
401,"[[179, 552, 0], [215, 524, -28], [236, 467, -43], [225, 424, -56], [190, 401, -68], [225, 384, -25], [227, 306, -53], [227, 260, -68], [221, 220, -79], [187, 389, -28], [186, 358, -76], [196, 410, -87], [198, 441, -83], [154, 405, -34], [159, 407, -78], [179, 451, -74], [187, 466, -60], [129, 428, -43], [146, 446, -70], [164, 476, -67], [171, 481, -58]]","(129, 220, 107, 332)","(182, 386)"
