,lmList,bbox,center
118,"[[563, 554, 0], [514, 504, -28], [500, 420, -40], [497, 349, -54], [479, 302, -65], [573, 356, -19], [627, 292, -54], [662, 260, -70], [699, 229, -79], [613, 381, -21], [619, 374, -70], [574, 429, -71], [562, 436, -60], [643, 414, -30], [647, 413, -79], [601, 459, -64], [590, 457, -41], [667, 449, -42], [674, 450, -71], [635, 479, -59], [621, 480, -42]]","(479, 229, 220, 325)","(589, 391)"
119,"[[553, 556, 0], [509, 503, -26], [498, 419, -37], [495, 346, -50], [476, 299, -60], [569, 359, -20], [626, 293, -55], [662, 261, -73], [698, 230, -83], [605, 387, -22], [616, 374, -70], [571, 426, -71], [558, 436, -61], [633, 420, -30], [644, 410, -78], [598, 455, -62], [585, 458, -39], [657, 455, -40], [670, 447, -68], [631, 476, -56], [615, 480, -38]]","(476, 230, 222, 326)","(587, 393)"
120,"[[548, 555, 0], [505, 501, -28], [496, 417, -40], [491, 345, -53], [471, 297, -63], [567, 357, -19], [625, 294, -54], [661, 263, -69], [698, 233, -78], [604, 384, -19], [613, 377, -66], [566, 430, -65], [555, 434, -53], [632, 418, -26], [641, 415, -75], [594, 459, -59], [583, 456, -35], [655, 452, -36], [666, 452, -64], [627, 479, -52], [612, 480, -35]]","(471, 233, 227, 322)","(584, 394)"
121,"[[529, 550, 0], [490, 494, -24], [487, 410, -35], [490, 339, -47], [474, 290, -58], [562, 356, -16], [623, 299, -50], [661, 271, -67], [702, 243, -77], [600, 384, -19], [601, 373, -67], [548, 422, -68], [539, 427, -58], [626, 419, -28], [623, 416, -73], [571, 455, -55], [564, 453, -32], [645, 454, -40], [640, 457, -65], [600, 479, -52], [591, 477, -36]]","(474, 243, 228, 307)","(588, 396)"
122,"[[524, 553, 0], [487, 493, -28], [487, 411, -39], [489, 337, -49], [477, 286, -55], [562, 355, -21], [624, 302, -62], [662, 275, -84], [705, 248, -95], [599, 385, -20], [600, 377, -66], [546, 424, -63], [541, 424, -50], [624, 421, -27], [621, 421, -74], [568, 458, -56], [565, 450, -32], [642, 456, -37], [635, 464, -62], [595, 485, -48], [588, 480, -31]]","(477, 248, 228, 305)","(591, 400)"
123,"[[507, 545, 0], [478, 482, -21], [489, 400, -30], [500, 332, -41], [495, 282, -50], [574, 359, -16], [649, 319, -51], [691, 297, -70], [737, 277, -81], [612, 394, -20], [599, 394, -66], [539, 429, -69], [534, 432, -61], [629, 437, -29], [609, 442, -74], [553, 467, -59], [550, 460, -38], [637, 476, -41], [615, 485, -67], [573, 499, -57], [570, 492, -42]]","(478, 277, 259, 268)","(607, 411)"
124,"[[499, 540, 0], [472, 480, -25], [487, 400, -37], [502, 332, -50], [496, 281, -62], [573, 358, -23], [646, 319, -59], [690, 299, -78], [735, 281, -90], [611, 391, -26], [596, 396, -72], [539, 425, -74], [531, 427, -66], [630, 434, -34], [603, 446, -79], [550, 467, -64], [548, 460, -44], [637, 476, -45], [608, 491, -71], [566, 501, -61], [562, 493, -46]]","(472, 281, 263, 259)","(603, 410)"
125,"[[489, 533, 0], [469, 475, -26], [486, 397, -41], [504, 330, -56], [501, 277, -70], [576, 364, -30], [653, 329, -68], [702, 310, -89], [749, 295, -101], [614, 398, -32], [596, 407, -80], [537, 431, -82], [526, 432, -74], [630, 442, -39], [603, 456, -86], [549, 472, -73], [545, 464, -53], [637, 485, -48], [611, 500, -77], [566, 507, -67], [558, 498, -52]]","(469, 277, 280, 256)","(609, 405)"
126,"[[491, 527, 0], [468, 473, -31], [484, 396, -48], [501, 332, -64], [503, 280, -79], [575, 361, -34], [650, 328, -69], [700, 310, -87], [746, 296, -98], [614, 395, -34], [596, 405, -83], [539, 426, -88], [525, 427, -81], [632, 438, -39], [600, 457, -87], [547, 471, -76], [541, 461, -58], [640, 482, -47], [607, 501, -77], [562, 507, -70], [553, 496, -57]]","(468, 280, 278, 247)","(607, 403)"
127,"[[491, 525, 0], [469, 470, -29], [485, 395, -46], [503, 332, -63], [504, 279, -79], [576, 361, -34], [650, 328, -72], [700, 309, -92], [746, 295, -104], [614, 396, -34], [596, 405, -82], [539, 427, -85], [527, 429, -76], [631, 440, -40], [600, 456, -88], [548, 470, -75], [544, 462, -56], [638, 482, -48], [607, 500, -77], [562, 506, -67], [554, 496, -53]]","(469, 279, 277, 246)","(607, 402)"
128,"[[486, 524, 0], [468, 467, -29], [487, 390, -45], [507, 328, -60], [510, 276, -74], [579, 360, -32], [653, 332, -69], [702, 314, -90], [748, 300, -103], [617, 397, -32], [595, 402, -81], [537, 421, -86], [523, 423, -80], [632, 441, -38], [596, 454, -87], [543, 466, -76], [538, 458, -58], [636, 484, -47], [597, 499, -77], [554, 504, -69], [550, 494, -56]]","(468, 276, 280, 248)","(608, 400)"
129,"[[491, 525, 0], [469, 466, -29], [489, 388, -44], [511, 326, -59], [514, 274, -72], [579, 359, -31], [657, 332, -66], [707, 315, -84], [754, 303, -96], [617, 398, -32], [596, 401, -79], [536, 420, -83], [525, 424, -76], [632, 443, -37], [597, 452, -85], [543, 465, -72], [540, 458, -53], [636, 486, -46], [595, 496, -75], [553, 502, -67], [552, 494, -53]]","(469, 274, 285, 251)","(611, 399)"
130,"[[478, 517, 0], [465, 460, -25], [494, 383, -37], [521, 322, -49], [525, 272, -61], [586, 366, -30], [667, 343, -66], [718, 333, -86], [766, 323, -99], [617, 407, -33], [598, 408, -81], [537, 427, -87], [524, 429, -81], [626, 453, -40], [597, 460, -89], [541, 471, -78], [533, 464, -60], [628, 497, -49], [602, 507, -80], [555, 510, -72], [546, 500, -58]]","(465, 272, 301, 245)","(615, 394)"
131,"[[474, 510, 0], [464, 454, -31], [494, 381, -46], [518, 324, -62], [526, 273, -77], [585, 367, -33], [663, 344, -69], [715, 333, -88], [764, 325, -100], [618, 408, -34], [594, 410, -82], [535, 423, -88], [521, 426, -83], [627, 454, -39], [590, 462, -88], [537, 469, -77], [532, 462, -60], [628, 498, -47], [595, 507, -78], [550, 507, -69], [542, 498, -56]]","(464, 273, 300, 237)","(614, 391)"
132,"[[478, 512, 0], [465, 457, -29], [491, 383, -45], [514, 325, -60], [524, 276, -75], [585, 368, -33], [661, 345, -67], [715, 334, -86], [763, 327, -99], [617, 409, -33], [590, 409, -80], [534, 422, -86], [520, 426, -81], [627, 455, -38], [589, 461, -85], [538, 467, -75], [533, 461, -58], [628, 500, -46], [595, 506, -75], [552, 507, -67], [545, 500, -53]]","(465, 276, 298, 236)","(614, 394)"
133,"[[476, 517, 0], [461, 460, -29], [487, 384, -43], [508, 325, -57], [516, 276, -71], [580, 368, -29], [653, 341, -62], [704, 329, -80], [751, 320, -93], [613, 407, -30], [587, 405, -76], [532, 420, -83], [520, 427, -79], [622, 452, -37], [582, 456, -81], [533, 465, -70], [532, 462, -54], [623, 496, -46], [582, 501, -74], [542, 503, -67], [540, 497, -55]]","(461, 276, 290, 241)","(606, 396)"
134,"[[481, 521, 0], [462, 463, -29], [484, 387, -44], [504, 330, -58], [511, 280, -72], [574, 367, -33], [649, 340, -67], [700, 326, -86], [748, 316, -99], [610, 405, -33], [583, 406, -79], [527, 423, -85], [515, 428, -80], [622, 451, -39], [582, 458, -84], [532, 467, -73], [530, 462, -56], [625, 494, -47], [585, 502, -75], [544, 505, -67], [541, 498, -54]]","(462, 280, 286, 241)","(605, 400)"
135,"[[501, 551, 0], [468, 497, -30], [467, 414, -48], [465, 347, -65], [451, 300, -80], [543, 368, -39], [598, 307, -76], [638, 279, -94], [676, 251, -105], [587, 390, -38], [560, 398, -82], [519, 438, -80], [519, 444, -70], [614, 426, -42], [576, 445, -84], [538, 474, -68], [544, 471, -49], [634, 466, -50], [592, 487, -75], [558, 504, -66], [561, 501, -54]]","(451, 251, 225, 300)","(563, 401)"
136,"[[514, 558, 0], [471, 506, -24], [467, 417, -35], [465, 350, -47], [445, 304, -58], [543, 369, -21], [597, 312, -52], [635, 279, -67], [673, 251, -77], [586, 392, -24], [566, 399, -69], [524, 441, -70], [520, 448, -61], [614, 428, -32], [586, 447, -75], [545, 478, -60], [546, 475, -40], [634, 467, -44], [601, 489, -69], [569, 510, -61], [571, 505, -48]]","(445, 251, 228, 307)","(559, 404)"
137,"[[521, 562, 0], [476, 511, -25], [471, 422, -35], [467, 353, -46], [447, 308, -56], [545, 372, -19], [601, 315, -52], [637, 283, -67], [675, 255, -77], [588, 396, -22], [573, 399, -68], [528, 444, -68], [526, 453, -57], [617, 432, -29], [593, 447, -75], [550, 483, -60], [552, 479, -38], [638, 470, -40], [610, 489, -67], [576, 513, -57], [580, 509, -43]]","(447, 255, 228, 307)","(561, 408)"
138,"[[523, 575, 0], [485, 527, -27], [479, 442, -41], [477, 369, -56], [455, 324, -69], [556, 385, -28], [609, 328, -63], [648, 295, -81], [686, 266, -92], [602, 407, -28], [590, 425, -72], [543, 469, -71], [535, 472, -60], [633, 444, -34], [614, 470, -79], [568, 503, -64], [561, 497, -44], [654, 483, -43], [638, 509, -70], [597, 530, -60], [587, 527, -44]]","(455, 266, 231, 309)","(570, 420)"
139,"[[519, 571, 0], [483, 523, -30], [478, 443, -45], [474, 375, -61], [456, 328, -75], [553, 387, -32], [607, 329, -67], [644, 295, -85], [682, 265, -95], [599, 409, -33], [585, 425, -80], [540, 467, -81], [534, 475, -71], [629, 446, -39], [606, 474, -84], [561, 504, -70], [557, 498, -51], [651, 487, -48], [626, 515, -75], [588, 535, -66], [582, 529, -52]]","(456, 265, 226, 306)","(569, 418)"
140,"[[513, 578, 0], [480, 528, -30], [480, 446, -46], [482, 375, -63], [465, 326, -78], [557, 394, -31], [616, 338, -68], [657, 307, -86], [696, 280, -97], [600, 419, -32], [595, 432, -79], [544, 475, -79], [533, 477, -68], [629, 458, -38], [617, 480, -86], [565, 511, -70], [555, 504, -48], [649, 499, -47], [635, 524, -77], [591, 544, -66], [579, 539, -50]]","(465, 280, 231, 298)","(580, 429)"
141,"[[513, 576, 0], [479, 523, -29], [483, 441, -45], [493, 370, -60], [482, 319, -75], [566, 394, -34], [630, 343, -70], [674, 314, -89], [715, 291, -101], [608, 422, -35], [601, 437, -84], [548, 473, -87], [532, 478, -79], [634, 462, -41], [616, 487, -89], [564, 514, -77], [552, 507, -57], [650, 504, -49], [631, 529, -80], [586, 547, -70], [572, 540, -56]]","(479, 291, 236, 285)","(597, 433)"
142,"[[506, 570, 0], [476, 516, -29], [486, 438, -44], [501, 370, -58], [496, 317, -71], [572, 394, -36], [641, 347, -73], [687, 321, -92], [730, 299, -104], [615, 424, -37], [604, 440, -86], [547, 473, -89], [530, 480, -81], [638, 467, -42], [615, 491, -91], [560, 514, -79], [547, 509, -60], [651, 510, -50], [627, 535, -80], [580, 549, -71], [566, 541, -57]]","(476, 299, 254, 271)","(603, 434)"
143,"[[498, 568, 0], [472, 513, -30], [483, 434, -47], [498, 366, -62], [498, 312, -77], [571, 393, -37], [643, 351, -73], [691, 328, -93], [736, 309, -106], [615, 425, -38], [599, 442, -85], [543, 469, -91], [527, 472, -85], [636, 468, -42], [608, 494, -89], [554, 511, -78], [543, 502, -61], [647, 513, -50], [618, 539, -80], [571, 548, -72], [559, 537, -60]]","(472, 309, 264, 259)","(604, 438)"
144,"[[496, 565, 0], [469, 511, -30], [482, 431, -46], [497, 365, -61], [494, 313, -75], [570, 393, -34], [641, 350, -68], [689, 327, -85], [734, 308, -97], [611, 424, -35], [599, 439, -82], [544, 468, -86], [527, 473, -79], [633, 467, -40], [609, 490, -86], [555, 510, -74], [544, 504, -55], [645, 511, -49], [624, 532, -77], [576, 544, -68], [561, 536, -54]]","(469, 308, 265, 257)","(601, 436)"
145,"[[501, 573, 0], [466, 523, -29], [469, 437, -41], [474, 370, -54], [460, 328, -65], [543, 391, -30], [605, 335, -60], [650, 308, -75], [692, 284, -85], [587, 413, -29], [576, 429, -72], [531, 468, -74], [517, 476, -66], [616, 448, -33], [596, 475, -75], [552, 505, -61], [543, 502, -43], [637, 487, -40], [616, 514, -66], [576, 533, -57], [564, 529, -44]]","(460, 284, 232, 289)","(576, 428)"
146,"[[505, 574, 0], [465, 528, -31], [455, 448, -47], [452, 383, -62], [442, 337, -76], [533, 389, -29], [586, 331, -60], [627, 299, -76], [663, 271, -87], [576, 408, -30], [570, 426, -77], [527, 468, -83], [511, 476, -77], [606, 441, -36], [593, 471, -80], [549, 505, -69], [537, 501, -51], [629, 478, -45], [613, 510, -73], [575, 535, -65], [563, 530, -53]]","(442, 271, 221, 303)","(552, 422)"
147,"[[499, 571, 0], [455, 534, -30], [442, 450, -43], [440, 381, -56], [423, 334, -67], [514, 388, -26], [565, 322, -54], [600, 288, -66], [633, 257, -75], [556, 408, -27], [560, 411, -73], [517, 461, -76], [502, 472, -66], [588, 440, -33], [588, 453, -80], [543, 495, -66], [531, 493, -46], [614, 475, -42], [609, 492, -71], [572, 524, -62], [563, 522, -47]]","(423, 257, 210, 314)","(528, 414)"
148,"[[505, 571, 0], [456, 532, -31], [437, 450, -47], [428, 380, -62], [407, 332, -76], [507, 382, -27], [553, 316, -58], [585, 278, -72], [616, 244, -80], [550, 400, -28], [550, 405, -76], [508, 458, -77], [497, 467, -66], [584, 431, -35], [578, 446, -82], [535, 490, -67], [527, 487, -45], [611, 464, -45], [598, 486, -74], [565, 517, -64], [561, 514, -49]]","(407, 244, 209, 327)","(511, 407)"
149,"[[504, 568, 0], [454, 526, -23], [440, 441, -30], [432, 375, -38], [408, 332, -46], [509, 378, -20], [557, 312, -51], [588, 277, -65], [620, 245, -74], [553, 399, -23], [552, 402, -72], [511, 453, -76], [501, 467, -67], [585, 432, -31], [579, 446, -80], [537, 488, -69], [529, 488, -49], [611, 467, -41], [604, 484, -69], [569, 513, -60], [562, 512, -46]]","(408, 245, 212, 323)","(514, 406)"
150,"[[511, 570, 0], [461, 525, -26], [447, 443, -37], [440, 374, -50], [417, 328, -60], [516, 378, -21], [561, 308, -57], [592, 272, -74], [625, 238, -83], [556, 401, -23], [564, 393, -73], [523, 450, -75], [511, 462, -64], [588, 433, -31], [595, 434, -83], [549, 481, -68], [537, 482, -45], [615, 466, -40], [620, 474, -70], [582, 505, -58], [568, 507, -40]]","(417, 238, 208, 332)","(521, 404)"
151,"[[512, 568, 0], [467, 525, -28], [455, 440, -41], [450, 372, -54], [428, 326, -66], [523, 376, -22], [572, 310, -55], [604, 276, -69], [638, 244, -78], [562, 400, -24], [572, 398, -74], [526, 451, -75], [514, 457, -64], [594, 434, -33], [601, 440, -84], [553, 486, -70], [542, 481, -47], [621, 469, -44], [625, 477, -75], [586, 510, -64], [574, 509, -47]]","(428, 244, 210, 324)","(533, 406)"
152,"[[502, 562, 0], [472, 509, -29], [482, 423, -39], [492, 356, -50], [488, 305, -60], [562, 375, -26], [632, 331, -60], [673, 304, -81], [717, 281, -94], [608, 404, -27], [590, 419, -74], [534, 457, -81], [526, 463, -76], [633, 448, -34], [606, 468, -77], [553, 496, -66], [548, 491, -48], [648, 490, -43], [624, 511, -71], [581, 530, -62], [574, 524, -48]]","(472, 281, 245, 281)","(594, 421)"
153,"[[506, 558, 0], [477, 505, -31], [482, 424, -48], [493, 354, -66], [490, 301, -81], [568, 375, -35], [635, 330, -71], [681, 304, -90], [724, 283, -102], [612, 403, -35], [593, 421, -82], [537, 455, -85], [523, 458, -76], [636, 444, -40], [607, 472, -87], [553, 495, -74], [544, 487, -54], [650, 487, -48], [621, 514, -78], [576, 529, -69], [565, 520, -55]]","(477, 283, 247, 275)","(600, 420)"
154,"[[506, 555, 0], [476, 505, -32], [483, 424, -48], [494, 357, -64], [491, 304, -78], [566, 377, -36], [634, 332, -71], [680, 306, -89], [724, 284, -101], [611, 405, -36], [594, 424, -84], [540, 456, -88], [527, 458, -81], [636, 446, -41], [608, 475, -88], [556, 497, -75], [549, 486, -58], [652, 488, -49], [622, 516, -79], [578, 531, -71], [570, 521, -58]]","(476, 284, 248, 271)","(600, 419)"
155,"[[503, 559, 0], [474, 507, -30], [483, 429, -46], [494, 362, -62], [489, 309, -77], [568, 384, -36], [636, 336, -73], [682, 310, -93], [726, 288, -105], [613, 412, -36], [595, 431, -84], [541, 463, -86], [531, 465, -78], [637, 454, -41], [610, 480, -88], [559, 500, -75], [552, 491, -56], [652, 496, -49], [623, 523, -78], [580, 535, -70], [570, 526, -56]]","(474, 288, 252, 271)","(600, 423)"
156,"[[503, 557, 0], [475, 506, -32], [482, 428, -48], [491, 361, -64], [488, 309, -78], [566, 382, -39], [635, 337, -75], [682, 311, -95], [726, 289, -108], [612, 411, -39], [595, 432, -88], [542, 462, -93], [527, 468, -87], [637, 453, -43], [609, 483, -90], [557, 503, -79], [547, 495, -62], [652, 497, -50], [622, 526, -80], [578, 539, -72], [567, 530, -60]]","(475, 289, 251, 268)","(600, 423)"
157,"[[510, 566, 0], [479, 515, -30], [483, 434, -47], [493, 369, -63], [487, 317, -77], [569, 391, -39], [636, 344, -76], [684, 317, -93], [727, 296, -105], [614, 419, -39], [598, 440, -86], [543, 471, -87], [530, 471, -79], [640, 460, -44], [614, 489, -90], [562, 509, -76], [553, 499, -57], [655, 503, -51], [628, 532, -80], [584, 544, -71], [572, 534, -58]]","(479, 296, 248, 270)","(603, 431)"
158,"[[512, 566, 0], [480, 513, -31], [486, 433, -48], [495, 365, -64], [488, 311, -78], [572, 388, -38], [639, 344, -75], [685, 316, -95], [730, 294, -108], [618, 417, -38], [597, 440, -86], [543, 469, -90], [531, 474, -84], [643, 460, -43], [609, 490, -90], [558, 509, -79], [552, 501, -62], [656, 505, -51], [621, 534, -80], [577, 547, -72], [569, 538, -59]]","(480, 294, 250, 272)","(605, 430)"
159,"[[511, 563, 0], [482, 513, -32], [486, 435, -49], [495, 368, -66], [489, 315, -82], [572, 390, -40], [639, 344, -77], [686, 317, -96], [730, 295, -109], [618, 417, -40], [598, 441, -87], [545, 471, -90], [531, 474, -83], [643, 460, -44], [612, 490, -90], [561, 510, -78], [553, 501, -60], [658, 504, -51], [626, 532, -80], [582, 545, -71], [570, 536, -58]]","(482, 295, 248, 268)","(606, 429)"
160,"[[548, 515, 0], [527, 464, -18], [528, 394, -29], [527, 339, -40], [517, 293, -50], [596, 375, -32], [632, 331, -55], [662, 300, -72], [694, 277, -87], [645, 398, -35], [569, 431, -65], [545, 451, -69], [557, 457, -69], [664, 442, -40], [582, 473, -65], [561, 483, -52], [572, 483, -42], [669, 486, -49], [596, 509, -72], [579, 514, -69], [590, 511, -64]]","(517, 277, 177, 238)","(605, 396)"
161,"[[598, 502, 0], [576, 447, -25], [568, 382, -41], [559, 332, -55], [551, 283, -65], [644, 381, -38], [600, 362, -66], [602, 360, -85], [621, 355, -97], [669, 410, -39], [564, 429, -65], [573, 435, -71], [604, 434, -73], [676, 455, -42], [573, 470, -66], [588, 472, -56], [618, 469, -45], [673, 499, -49], [590, 510, -78], [605, 511, -79], [638, 508, -73]]","(551, 283, 125, 228)","(613, 397)"
162,"[[656, 514, 0], [649, 445, -14], [628, 392, -34], [589, 368, -55], [553, 355, -77], [702, 377, -45], [671, 346, -70], [665, 317, -87], [661, 295, -100], [718, 409, -51], [609, 408, -75], [611, 424, -80], [635, 434, -84], [716, 453, -58], [612, 452, -72], [632, 466, -62], [663, 474, -56], [708, 500, -68], [629, 497, -82], [639, 503, -77], [667, 507, -70]]","(553, 295, 165, 219)","(635, 404)"
163,"[[731, 457, 0], [718, 403, -29], [688, 357, -55], [651, 332, -79], [624, 310, -101], [742, 364, -60], [660, 351, -97], [611, 344, -121], [575, 342, -133], [743, 407, -62], [621, 410, -90], [625, 410, -93], [647, 407, -94], [736, 453, -67], [618, 452, -90], [639, 452, -77], [672, 453, -65], [725, 494, -77], [637, 491, -100], [653, 485, -95], [687, 482, -87]]","(575, 310, 168, 184)","(659, 402)"
164,"[[757, 483, 0], [755, 422, -20], [722, 355, -41], [695, 312, -60], [684, 271, -80], [740, 359, -58], [652, 356, -94], [599, 352, -117], [557, 351, -130], [737, 403, -63], [622, 408, -89], [634, 413, -91], [659, 414, -94], [733, 449, -70], [622, 446, -91], [656, 450, -78], [697, 453, -69], [729, 491, -79], [642, 484, -100], [668, 481, -95], [708, 480, -88]]","(557, 271, 200, 220)","(657, 381)"
165,"[[798, 483, 0], [795, 420, -7], [750, 353, -20], [708, 305, -32], [704, 262, -46], [729, 357, -39], [631, 351, -66], [577, 348, -82], [535, 346, -92], [720, 393, -45], [623, 404, -67], [651, 418, -65], [687, 422, -66], [716, 432, -51], [631, 443, -73], [661, 453, -63], [693, 452, -57], [715, 467, -57], [651, 473, -74], [678, 483, -67], [708, 484, -61]]","(535, 262, 263, 222)","(666, 373)"
166,"[[797, 473, 0], [788, 418, 3], [748, 352, -6], [703, 305, -13], [700, 261, -22], [729, 349, -44], [637, 348, -69], [582, 345, -84], [540, 346, -94], [721, 388, -51], [622, 401, -73], [652, 410, -69], [692, 412, -64], [714, 428, -56], [628, 434, -79], [656, 445, -65], [692, 446, -53], [705, 466, -58], [646, 468, -75], [676, 478, -65], [706, 478, -55]]","(540, 261, 257, 217)","(668, 369)"
167,"[[790, 457, 0], [782, 405, 2], [742, 342, -5], [696, 299, -12], [692, 256, -19], [718, 339, -43], [629, 338, -68], [575, 335, -83], [535, 335, -93], [712, 380, -49], [620, 392, -70], [649, 403, -65], [687, 404, -60], [707, 420, -53], [626, 428, -75], [654, 439, -62], [689, 438, -50], [698, 458, -54], [644, 459, -70], [675, 469, -59], [704, 468, -48]]","(535, 256, 255, 213)","(662, 362)"
168,"[[788, 454, 0], [781, 401, 5], [740, 337, -2], [693, 295, -8], [688, 253, -15], [718, 336, -47], [629, 334, -75], [574, 331, -93], [533, 333, -105], [712, 376, -53], [621, 390, -73], [649, 399, -68], [687, 399, -64], [704, 416, -56], [625, 425, -77], [653, 434, -63], [688, 433, -52], [695, 453, -56], [642, 456, -70], [673, 464, -59], [701, 463, -49]]","(533, 253, 255, 211)","(660, 358)"
169,"[[792, 446, 0], [779, 394, 3], [737, 335, -5], [690, 294, -12], [684, 253, -21], [715, 334, -43], [627, 334, -69], [572, 333, -85], [531, 335, -95], [710, 373, -50], [617, 390, -72], [645, 400, -67], [683, 401, -62], [707, 413, -55], [626, 427, -78], [654, 435, -65], [688, 433, -52], [701, 451, -57], [645, 458, -72], [674, 465, -61], [701, 463, -50]]","(531, 253, 261, 212)","(661, 359)"
170,"[[795, 432, 0], [770, 384, -1], [714, 338, -8], [661, 310, -14], [647, 272, -21], [688, 345, -31], [606, 368, -52], [555, 380, -65], [517, 389, -74], [688, 382, -37], [615, 419, -55], [642, 421, -53], [674, 411, -51], [694, 419, -41], [633, 453, -61], [659, 454, -51], [685, 443, -42], [699, 454, -44], [658, 478, -59], [687, 478, -52], [710, 469, -44]]","(517, 272, 278, 206)","(656, 375)"
171,"[[791, 431, 0], [768, 383, 7], [712, 338, 1], [659, 310, -2], [642, 273, -8], [682, 344, -39], [602, 369, -63], [552, 383, -81], [515, 396, -92], [687, 382, -45], [614, 424, -62], [644, 424, -56], [678, 413, -52], [693, 422, -49], [629, 455, -67], [658, 456, -53], [690, 445, -43], [696, 460, -49], [655, 479, -62], [687, 478, -52], [713, 468, -43]]","(515, 273, 276, 206)","(653, 376)"
172,"[[778, 411, 0], [755, 365, 2], [697, 322, -1], [645, 296, -4], [631, 258, -9], [666, 329, -31], [592, 350, -52], [544, 361, -67], [507, 370, -77], [669, 365, -36], [600, 407, -56], [631, 408, -53], [665, 397, -49], [674, 403, -39], [616, 437, -59], [645, 437, -48], [673, 426, -36], [677, 440, -41], [638, 459, -54], [670, 459, -44], [693, 449, -34]]","(507, 258, 271, 201)","(642, 358)"
173,"[[772, 408, 0], [751, 361, 4], [695, 317, 0], [643, 289, -3], [627, 251, -9], [660, 323, -34], [585, 341, -56], [536, 351, -72], [499, 361, -82], [662, 359, -39], [596, 399, -57], [626, 401, -52], [659, 392, -46], [666, 398, -41], [610, 429, -60], [639, 431, -48], [668, 422, -36], [669, 436, -42], [631, 452, -54], [661, 453, -43], [685, 445, -33]]","(499, 251, 273, 202)","(635, 352)"
174,"[[753, 407, 0], [739, 353, 3], [691, 307, 0], [644, 273, -3], [634, 235, -9], [655, 303, -19], [584, 299, -29], [540, 298, -35], [507, 296, -39], [644, 333, -23], [587, 355, -35], [611, 367, -30], [637, 365, -26], [638, 368, -25], [591, 386, -34], [613, 397, -22], [637, 394, -13], [636, 404, -26], [602, 416, -31], [624, 422, -21], [644, 419, -13]]","(507, 235, 246, 187)","(630, 328)"
175,"[[741, 403, 0], [736, 351, 12], [693, 301, 13], [649, 265, 14], [641, 227, 12], [651, 293, -18], [576, 289, -30], [528, 287, -41], [493, 287, -48], [638, 325, -21], [587, 348, -25], [611, 358, -19], [639, 357, -15], [629, 361, -21], [587, 377, -23], [609, 388, -12], [636, 387, -6], [621, 397, -20], [595, 404, -18], [620, 413, -6], [641, 412, 1]]","(493, 227, 248, 186)","(617, 320)"
176,"[[739, 404, 0], [736, 352, 14], [694, 298, 15], [650, 259, 17], [645, 222, 17], [648, 290, -17], [572, 283, -30], [524, 281, -41], [487, 281, -49], [634, 321, -20], [583, 342, -25], [609, 353, -18], [638, 353, -14], [623, 357, -21], [583, 373, -23], [607, 385, -12], [635, 385, -6], [614, 392, -19], [589, 399, -16], [615, 410, -5], [637, 409, 3]]","(487, 222, 252, 188)","(613, 316)"
177,"[[724, 404, 0], [722, 349, 17], [685, 294, 19], [648, 252, 21], [646, 214, 21], [636, 283, -15], [562, 272, -23], [516, 266, -32], [481, 262, -39], [619, 314, -19], [574, 334, -19], [600, 346, -12], [628, 347, -9], [607, 349, -19], [572, 364, -14], [595, 377, -3], [621, 377, 0], [596, 383, -17], [577, 390, -8], [602, 401, 3], [623, 401, 11]]","(481, 214, 243, 190)","(602, 309)"
178,"[[718, 405, 0], [720, 351, 19], [684, 295, 23], [643, 252, 25], [642, 214, 25], [636, 283, -10], [558, 270, -17], [511, 266, -24], [476, 264, -29], [615, 312, -14], [571, 330, -11], [595, 343, -2], [622, 345, 1], [600, 347, -14], [569, 361, -7], [591, 374, 1], [617, 376, 5], [586, 380, -11], [573, 387, 0], [597, 400, 11], [618, 401, 18]]","(476, 214, 244, 191)","(598, 309)"
179,"[[714, 409, 0], [706, 353, 10], [663, 302, 8], [622, 261, 5], [615, 223, 0], [620, 292, -17], [542, 284, -27], [495, 282, -33], [461, 282, -37], [605, 320, -22], [559, 344, -28], [583, 356, -22], [609, 358, -18], [594, 356, -23], [560, 375, -26], [581, 387, -16], [604, 387, -11], [585, 391, -23], [562, 401, -20], [587, 410, -10], [607, 410, -2]]","(461, 223, 253, 187)","(587, 316)"
180,"[[715, 409, 0], [708, 355, 11], [663, 304, 10], [618, 263, 7], [614, 225, 4], [620, 293, -16], [540, 289, -27], [490, 289, -32], [454, 289, -36], [604, 323, -21], [557, 347, -27], [581, 358, -20], [609, 357, -14], [593, 359, -22], [560, 380, -27], [582, 390, -18], [606, 388, -13], [582, 394, -22], [564, 405, -20], [590, 415, -10], [610, 415, -3]]","(454, 225, 261, 190)","(584, 320)"
181,"[[728, 414, 0], [705, 362, 4], [650, 320, 2], [602, 287, -1], [590, 252, -5], [610, 318, -21], [532, 325, -34], [484, 333, -43], [447, 340, -49], [602, 350, -26], [559, 380, -33], [585, 386, -27], [608, 379, -24], [600, 386, -28], [571, 414, -33], [591, 418, -23], [611, 411, -18], [600, 423, -29], [580, 440, -30], [603, 443, -20], [621, 437, -13]]","(447, 252, 281, 191)","(587, 347)"
