,lmList,bbox,center
422,"[[616, 498, 0], [619, 432, 28], [605, 387, 29], [577, 368, 22], [546, 366, 13], [614, 353, 7], [586, 289, 0], [553, 281, 3], [532, 295, 8], [598, 360, -12], [527, 344, -14], [524, 374, -3], [543, 388, 3], [574, 378, -30], [511, 368, -27], [515, 395, -12], [535, 405, -5], [546, 399, -46], [504, 388, -45], [509, 409, -33], [524, 422, -24]]","(504, 281, 115, 217)","(561, 389)"
423,"[[613, 492, 0], [619, 427, 30], [606, 385, 31], [576, 368, 23], [545, 365, 14], [615, 351, 6], [586, 287, 1], [554, 280, 6], [534, 294, 12], [597, 359, -13], [530, 342, -13], [527, 371, -1], [547, 384, 5], [572, 377, -31], [513, 367, -26], [518, 392, -10], [537, 402, -3], [543, 397, -47], [505, 385, -44], [510, 406, -32], [525, 418, -22]]","(505, 280, 114, 212)","(562, 386)"
424,"[[615, 500, 0], [556, 460, 6], [528, 416, -2], [505, 383, -17], [495, 361, -30], [595, 352, -2], [572, 294, -23], [535, 289, -31], [512, 304, -34], [600, 364, -16], [519, 349, -37], [514, 383, -34], [536, 396, -29], [592, 383, -32], [513, 376, -49], [515, 404, -36], [535, 412, -25], [576, 405, -48], [518, 396, -59], [518, 416, -50], [533, 426, -42]]","(495, 289, 120, 211)","(555, 394)"
425,"[[617, 502, 0], [554, 465, 7], [526, 422, 0], [502, 391, -12], [493, 367, -24], [588, 354, 0], [564, 296, -16], [527, 294, -23], [505, 311, -25], [597, 363, -13], [514, 361, -32], [510, 397, -32], [532, 413, -30], [592, 381, -27], [512, 384, -43], [517, 415, -32], [538, 426, -23], [577, 401, -42], [520, 401, -52], [522, 424, -44], [536, 436, -36]]","(493, 294, 124, 208)","(555, 398)"
426,"[[614, 501, 0], [554, 475, 10], [521, 428, 6], [499, 393, -3], [487, 374, -11], [571, 355, 4], [557, 300, -12], [521, 293, -22], [498, 306, -27], [587, 358, -10], [509, 359, -31], [507, 398, -32], [530, 416, -30], [589, 375, -25], [511, 382, -42], [519, 416, -30], [543, 426, -21], [581, 395, -40], [517, 404, -51], [526, 432, -45], [548, 440, -38]]","(487, 293, 127, 208)","(550, 397)"
427,"[[618, 507, 0], [552, 474, 8], [522, 429, 1], [499, 396, -10], [484, 373, -21], [574, 355, 6], [557, 303, -10], [523, 294, -20], [499, 303, -25], [587, 359, -7], [506, 366, -27], [509, 403, -28], [532, 417, -25], [588, 377, -23], [511, 388, -40], [521, 420, -30], [544, 429, -20], [580, 399, -39], [521, 405, -50], [528, 429, -41], [547, 439, -33]]","(484, 294, 134, 213)","(551, 400)"
428,"[[609, 496, 0], [551, 470, 7], [520, 428, 1], [498, 392, -9], [483, 373, -19], [572, 353, 1], [558, 300, -15], [523, 291, -26], [498, 300, -31], [588, 355, -10], [509, 366, -29], [509, 401, -29], [530, 415, -27], [589, 374, -22], [513, 382, -41], [521, 414, -31], [545, 424, -22], [580, 394, -34], [519, 401, -48], [524, 428, -42], [544, 439, -36]]","(483, 291, 126, 205)","(546, 393)"
429,"[[617, 488, 0], [547, 453, 9], [515, 415, 0], [490, 387, -16], [479, 363, -31], [563, 344, 3], [546, 288, -14], [513, 288, -22], [491, 304, -26], [579, 346, -13], [503, 351, -34], [505, 391, -34], [529, 405, -30], [583, 362, -30], [508, 374, -46], [517, 408, -34], [540, 415, -24], [576, 383, -48], [519, 392, -57], [526, 416, -47], [547, 422, -37]]","(479, 288, 138, 200)","(548, 388)"
430,"[[627, 485, 0], [556, 453, 4], [520, 416, -6], [496, 387, -22], [483, 364, -38], [565, 339, 0], [542, 288, -21], [510, 277, -35], [485, 278, -44], [580, 340, -14], [500, 360, -39], [506, 398, -42], [528, 408, -41], [584, 359, -30], [506, 382, -50], [518, 413, -39], [542, 418, -29], [578, 384, -47], [519, 399, -58], [528, 422, -50], [548, 427, -41]]","(483, 277, 144, 208)","(555, 381)"
431,"[[637, 480, 0], [564, 450, 5], [525, 415, -4], [497, 388, -20], [482, 365, -35], [562, 336, 4], [531, 287, -17], [502, 280, -31], [480, 286, -39], [576, 336, -10], [500, 364, -36], [509, 402, -40], [530, 411, -40], [582, 354, -27], [508, 383, -48], [523, 415, -38], [546, 418, -28], [580, 379, -45], [525, 400, -58], [536, 422, -49], [556, 424, -40]]","(480, 280, 157, 200)","(558, 380)"
432,"[[656, 462, 0], [579, 435, 5], [534, 406, -9], [503, 384, -31], [488, 363, -53], [565, 319, 9], [530, 281, -9], [505, 262, -20], [484, 248, -28], [582, 318, -8], [507, 358, -33], [525, 391, -36], [547, 389, -35], [591, 334, -27], [519, 375, -46], [541, 403, -37], [563, 397, -29], [594, 359, -47], [541, 393, -58], [558, 412, -52], [579, 406, -46]]","(484, 248, 172, 214)","(570, 355)"
433,"[[659, 462, 0], [582, 434, 8], [536, 403, -1], [504, 380, -18], [491, 361, -36], [570, 316, 13], [536, 277, -3], [507, 262, -14], [482, 251, -23], [584, 314, -4], [509, 352, -28], [525, 387, -32], [547, 388, -31], [593, 330, -25], [520, 370, -44], [541, 400, -34], [564, 397, -25], [595, 355, -46], [542, 386, -57], [558, 405, -51], [579, 403, -43]]","(482, 251, 177, 211)","(570, 356)"
434,"[[637, 471, 0], [566, 434, 5], [530, 391, -3], [506, 361, -18], [501, 335, -31], [586, 317, 8], [567, 263, -17], [530, 265, -31], [507, 282, -37], [603, 318, -7], [527, 325, -36], [529, 367, -38], [552, 380, -33], [610, 333, -25], [532, 344, -54], [539, 382, -42], [564, 390, -27], [606, 355, -44], [545, 359, -63], [549, 386, -53], [570, 396, -41]]","(501, 263, 136, 208)","(569, 367)"
435,"[[626, 475, 0], [562, 438, 1], [530, 394, -8], [504, 363, -22], [494, 339, -34], [588, 321, 3], [570, 264, -20], [534, 264, -33], [509, 280, -40], [603, 323, -8], [522, 325, -36], [522, 368, -39], [545, 384, -35], [608, 336, -23], [527, 346, -48], [535, 383, -36], [557, 394, -23], [604, 354, -39], [544, 362, -54], [548, 389, -45], [565, 401, -34]]","(494, 264, 132, 211)","(560, 369)"
436,"[[594, 498, 0], [539, 446, 6], [520, 394, 0], [507, 352, -16], [516, 322, -30], [589, 344, 22], [596, 285, 0], [566, 270, -11], [542, 277, -16], [607, 346, 6], [542, 323, -20], [529, 364, -21], [547, 386, -15], [613, 355, -13], [542, 340, -40], [536, 380, -29], [558, 399, -13], [610, 366, -33], [551, 354, -50], [544, 384, -41], [561, 404, -29]]","(507, 270, 106, 228)","(560, 384)"
437,"[[590, 498, 0], [534, 449, 1], [515, 399, -7], [505, 356, -22], [518, 323, -34], [590, 346, 13], [598, 288, -7], [567, 276, -19], [541, 285, -24], [607, 349, 1], [541, 323, -25], [527, 364, -26], [546, 386, -20], [611, 358, -14], [541, 340, -40], [534, 380, -28], [554, 399, -14], [605, 369, -32], [548, 355, -48], [543, 386, -39], [559, 404, -28]]","(505, 276, 106, 222)","(558, 387)"
438,"[[599, 495, 0], [540, 451, 2], [517, 403, -6], [502, 364, -21], [507, 330, -34], [589, 346, 8], [593, 286, -10], [560, 274, -20], [533, 281, -25], [605, 348, -3], [534, 324, -27], [523, 363, -27], [543, 385, -23], [608, 358, -19], [535, 341, -41], [534, 380, -28], [556, 397, -16], [601, 369, -36], [544, 358, -51], [543, 389, -42], [560, 405, -31]]","(502, 274, 106, 221)","(555, 384)"
439,"[[612, 489, 0], [551, 450, -2], [523, 405, -14], [503, 367, -29], [501, 335, -41], [593, 340, -2], [584, 278, -22], [549, 269, -31], [521, 278, -34], [608, 341, -11], [529, 325, -35], [521, 364, -34], [541, 384, -30], [609, 351, -22], [530, 342, -43], [533, 381, -31], [555, 397, -19], [600, 363, -35], [541, 360, -49], [543, 391, -40], [560, 406, -31]]","(501, 269, 111, 220)","(556, 379)"
440,"[[623, 482, 0], [556, 445, -2], [525, 404, -15], [502, 369, -31], [497, 340, -45], [590, 333, -4], [577, 274, -25], [541, 268, -35], [513, 281, -40], [607, 335, -13], [525, 327, -37], [521, 367, -38], [543, 384, -34], [609, 348, -26], [529, 347, -46], [533, 384, -33], [555, 396, -22], [600, 365, -39], [541, 366, -52], [544, 394, -42], [562, 405, -32]]","(497, 268, 126, 214)","(560, 375)"
441,"[[642, 470, 0], [570, 438, 2], [534, 405, -9], [507, 378, -26], [490, 353, -41], [583, 324, 0], [556, 270, -20], [521, 275, -30], [500, 294, -34], [599, 326, -11], [519, 339, -35], [523, 379, -37], [548, 392, -35], [603, 341, -25], [527, 361, -44], [539, 394, -32], [563, 401, -22], [595, 359, -40], [541, 374, -50], [549, 398, -39], [568, 404, -29]]","(490, 270, 152, 200)","(566, 370)"
442,"[[648, 468, 0], [575, 442, 0], [536, 405, -9], [506, 375, -24], [497, 353, -36], [578, 325, 3], [555, 272, -16], [522, 274, -27], [502, 293, -32], [596, 324, -6], [521, 339, -31], [525, 376, -34], [549, 387, -32], [603, 339, -19], [530, 360, -42], [542, 392, -33], [565, 397, -23], [598, 359, -33], [544, 376, -46], [554, 399, -39], [576, 401, -30]]","(497, 272, 151, 196)","(572, 370)"
443,"[[634, 465, 0], [569, 431, 12], [539, 393, 8], [513, 370, -2], [494, 350, -13], [591, 321, 10], [563, 268, -6], [531, 270, -15], [510, 286, -19], [600, 326, -5], [521, 335, -24], [523, 367, -28], [542, 380, -28], [596, 344, -21], [521, 353, -39], [530, 382, -32], [550, 393, -25], [582, 365, -37], [529, 369, -50], [531, 389, -45], [543, 399, -38]]","(494, 268, 140, 197)","(564, 366)"
444,"[[624, 468, 0], [567, 431, 11], [539, 391, 6], [511, 364, -5], [492, 343, -15], [600, 325, 5], [570, 268, -10], [535, 269, -19], [515, 285, -22], [603, 333, -9], [522, 327, -26], [519, 359, -24], [540, 371, -23], [592, 352, -25], [516, 349, -39], [520, 378, -28], [540, 388, -20], [573, 372, -42], [521, 368, -52], [521, 388, -45], [533, 398, -39]]","(492, 268, 132, 200)","(558, 368)"
445,"[[606, 477, 0], [602, 417, 27], [585, 373, 30], [552, 350, 24], [522, 339, 19], [609, 338, 15], [587, 271, 7], [554, 266, 7], [533, 280, 10], [600, 340, -2], [533, 321, -5], [526, 346, 1], [542, 359, 6], [580, 351, -19], [517, 342, -17], [516, 367, -6], [531, 378, -1], [554, 362, -34], [508, 354, -32], [509, 374, -22], [521, 388, -15]]","(508, 266, 101, 211)","(558, 371)"
446,"[[585, 489, 0], [589, 425, 25], [574, 380, 25], [541, 356, 17], [510, 344, 9], [603, 346, 13], [585, 280, 5], [551, 272, 5], [529, 287, 8], [590, 350, -4], [520, 328, -9], [512, 356, -2], [530, 371, 2], [568, 361, -22], [503, 349, -23], [505, 376, -10], [523, 386, -5], [541, 372, -39], [497, 362, -40], [500, 387, -30], [514, 401, -23]]","(497, 272, 106, 217)","(550, 380)"
447,"[[589, 489, 0], [588, 431, 24], [569, 385, 22], [533, 357, 13], [504, 340, 3], [601, 343, 12], [579, 278, 6], [544, 273, 6], [523, 288, 9], [589, 349, -5], [518, 328, -8], [512, 356, -1], [531, 369, 2], [567, 362, -22], [502, 349, -21], [504, 376, -10], [522, 386, -5], [541, 375, -38], [498, 364, -37], [501, 387, -28], [515, 400, -22]]","(498, 273, 103, 216)","(549, 381)"
448,"[[595, 494, 0], [537, 447, 13], [515, 403, 6], [495, 371, -7], [488, 345, -19], [589, 345, -2], [573, 283, -19], [535, 275, -23], [510, 289, -23], [594, 357, -20], [516, 330, -38], [506, 365, -33], [527, 384, -28], [584, 376, -38], [508, 358, -52], [506, 388, -38], [525, 403, -27], [566, 394, -56], [515, 373, -66], [505, 385, -59], [510, 391, -52]]","(488, 275, 107, 219)","(541, 384)"
449,"[[597, 489, 0], [536, 452, 5], [512, 406, -2], [495, 370, -15], [487, 345, -27], [585, 344, -7], [573, 281, -28], [534, 270, -38], [507, 280, -43], [593, 352, -19], [512, 335, -38], [503, 368, -36], [522, 386, -34], [586, 369, -31], [507, 358, -48], [506, 388, -35], [526, 400, -26], [570, 387, -43], [512, 378, -53], [513, 402, -44], [529, 415, -36]]","(487, 270, 110, 219)","(542, 379)"
450,"[[598, 489, 0], [534, 448, 3], [510, 405, -6], [491, 373, -21], [483, 347, -34], [581, 341, -6], [571, 281, -27], [534, 272, -39], [507, 284, -44], [593, 348, -18], [510, 336, -40], [502, 373, -39], [523, 391, -37], [590, 365, -32], [509, 362, -50], [511, 394, -36], [533, 406, -26], [577, 383, -46], [517, 381, -58], [517, 407, -48], [533, 421, -39]]","(483, 272, 115, 217)","(540, 380)"
451,"[[597, 493, 0], [532, 455, -2], [500, 409, -13], [481, 373, -29], [489, 345, -42], [566, 342, 5], [560, 282, -19], [527, 275, -30], [501, 286, -35], [586, 345, -6], [513, 334, -35], [508, 379, -35], [532, 394, -29], [593, 356, -21], [520, 354, -47], [523, 396, -32], [546, 404, -16], [592, 372, -38], [535, 373, -53], [537, 403, -41], [557, 409, -29]]","(481, 275, 116, 218)","(539, 384)"
452,"[[595, 496, 0], [531, 456, -1], [500, 411, -13], [482, 374, -30], [490, 344, -44], [569, 343, 4], [558, 283, -20], [525, 276, -32], [501, 286, -38], [587, 346, -7], [514, 335, -35], [509, 379, -36], [531, 394, -31], [594, 358, -23], [522, 354, -48], [523, 395, -34], [545, 405, -19], [592, 375, -40], [538, 372, -54], [538, 402, -43], [556, 412, -31]]","(482, 276, 113, 220)","(538, 386)"
453,"[[595, 494, 0], [530, 457, -1], [498, 411, -11], [479, 373, -27], [487, 345, -40], [558, 344, 10], [552, 284, -14], [520, 276, -26], [495, 288, -30], [578, 345, -1], [511, 335, -30], [508, 381, -32], [530, 396, -26], [588, 354, -16], [519, 355, -43], [525, 398, -30], [548, 406, -15], [591, 368, -33], [534, 376, -48], [540, 406, -37], [562, 411, -26]]","(479, 276, 116, 218)","(537, 385)"
454,"[[601, 495, 0], [534, 456, 0], [499, 412, -10], [477, 375, -27], [484, 348, -41], [562, 342, 9], [550, 285, -13], [518, 277, -25], [493, 285, -31], [581, 344, -3], [508, 337, -30], [506, 382, -30], [529, 394, -25], [590, 356, -20], [517, 356, -45], [523, 397, -30], [546, 404, -16], [591, 374, -38], [534, 374, -51], [538, 403, -40], [558, 410, -28]]","(477, 277, 124, 218)","(539, 386)"
455,"[[609, 493, 0], [541, 458, 0], [504, 417, -13], [481, 382, -32], [483, 350, -48], [566, 342, 6], [550, 287, -16], [518, 278, -30], [493, 286, -37], [584, 342, -5], [508, 338, -32], [508, 380, -35], [529, 394, -31], [590, 353, -21], [515, 356, -44], [522, 394, -30], [545, 402, -18], [586, 371, -38], [530, 375, -51], [537, 402, -41], [558, 409, -30]]","(481, 278, 128, 215)","(545, 385)"
456,"[[621, 484, 0], [557, 445, 5], [525, 408, -4], [497, 381, -18], [490, 358, -30], [584, 338, -2], [563, 282, -18], [527, 279, -27], [502, 295, -32], [596, 344, -14], [515, 348, -34], [515, 383, -37], [535, 399, -38], [593, 362, -26], [516, 366, -43], [523, 396, -33], [542, 408, -25], [579, 385, -39], [522, 384, -50], [525, 406, -42], [539, 417, -34]]","(490, 279, 131, 205)","(555, 381)"
457,"[[620, 483, 0], [560, 446, 10], [531, 406, 3], [504, 378, -9], [487, 355, -21], [595, 337, 2], [566, 279, -13], [529, 278, -21], [506, 293, -25], [599, 346, -11], [514, 345, -28], [513, 377, -28], [533, 389, -27], [589, 364, -26], [510, 367, -40], [516, 395, -29], [535, 404, -21], [572, 384, -42], [519, 383, -51], [521, 403, -43], [535, 413, -36]]","(487, 278, 133, 205)","(553, 380)"
458,"[[619, 488, 0], [577, 444, 11], [544, 402, 4], [507, 376, -8], [482, 357, -19], [600, 336, 0], [564, 279, -12], [528, 278, -17], [507, 293, -18], [596, 345, -14], [515, 341, -28], [515, 371, -25], [537, 380, -23], [580, 365, -30], [504, 369, -39], [513, 395, -29], [534, 402, -23], [559, 386, -45], [507, 381, -52], [507, 399, -45], [520, 406, -39]]","(482, 278, 137, 210)","(550, 383)"
459,"[[617, 491, 0], [585, 438, 24], [552, 399, 19], [512, 378, 7], [484, 363, -4], [598, 339, 7], [562, 279, 0], [527, 281, 0], [509, 299, 2], [591, 348, -13], [512, 343, -19], [512, 374, -12], [533, 384, -9], [575, 368, -32], [503, 370, -34], [512, 397, -22], [534, 406, -17], [552, 388, -51], [505, 381, -52], [504, 393, -46], [512, 396, -43]]","(484, 279, 133, 212)","(550, 385)"
460,"[[618, 494, 0], [585, 440, 25], [554, 400, 21], [514, 379, 8], [487, 365, -3], [596, 338, 8], [559, 280, -1], [524, 281, -2], [505, 298, -1], [589, 348, -13], [509, 346, -22], [513, 380, -16], [537, 389, -12], [573, 370, -35], [499, 376, -39], [511, 404, -26], [536, 413, -21], [550, 392, -55], [502, 384, -58], [497, 393, -52], [501, 393, -47]]","(487, 280, 131, 214)","(552, 387)"
461,"[[614, 493, 0], [549, 455, 11], [521, 411, 4], [497, 379, -9], [484, 352, -21], [586, 341, 3], [558, 283, -12], [524, 279, -20], [502, 294, -24], [589, 351, -11], [506, 345, -29], [507, 379, -29], [529, 393, -27], [580, 371, -27], [501, 370, -40], [509, 399, -28], [529, 409, -19], [563, 393, -43], [508, 391, -51], [514, 413, -42], [530, 422, -33]]","(484, 279, 130, 214)","(549, 386)"
462,"[[615, 491, 0], [547, 458, 4], [517, 415, -4], [494, 381, -18], [480, 356, -31], [578, 340, -5], [557, 283, -23], [520, 280, -31], [497, 294, -35], [589, 347, -17], [504, 349, -37], [503, 385, -37], [525, 400, -35], [586, 369, -31], [507, 375, -47], [513, 406, -36], [534, 414, -28], [574, 392, -44], [517, 397, -55], [522, 421, -48], [539, 430, -40]]","(480, 280, 135, 211)","(547, 385)"
463,"[[611, 492, 0], [542, 459, 0], [505, 416, -10], [482, 382, -26], [485, 353, -40], [559, 343, 6], [541, 284, -17], [510, 283, -28], [490, 299, -32], [579, 342, -6], [508, 341, -36], [508, 385, -38], [532, 399, -32], [589, 353, -23], [516, 361, -48], [525, 400, -35], [550, 406, -21], [590, 369, -40], [534, 381, -54], [543, 408, -44], [566, 409, -34]]","(482, 283, 129, 209)","(546, 387)"
464,"[[613, 496, 0], [543, 462, -1], [506, 418, -12], [483, 383, -29], [484, 355, -44], [561, 345, 6], [543, 286, -19], [512, 282, -33], [491, 293, -40], [581, 345, -6], [508, 342, -37], [510, 387, -40], [534, 400, -36], [590, 355, -22], [516, 361, -50], [526, 401, -37], [550, 407, -23], [591, 372, -40], [533, 381, -55], [543, 408, -45], [565, 412, -34]]","(483, 282, 130, 214)","(548, 389)"
465,"[[614, 488, 0], [548, 454, 5], [516, 413, -3], [493, 379, -17], [486, 353, -29], [576, 339, 1], [558, 283, -17], [523, 280, -27], [500, 295, -33], [591, 342, -10], [509, 348, -32], [509, 383, -34], [530, 398, -33], [590, 360, -24], [511, 369, -45], [518, 400, -36], [538, 411, -27], [579, 382, -39], [517, 388, -53], [522, 413, -47], [540, 424, -39]]","(486, 280, 128, 208)","(550, 384)"
466,"[[614, 488, 0], [558, 448, 16], [530, 406, 11], [503, 378, 0], [487, 357, -11], [593, 342, 7], [566, 282, -6], [530, 278, -11], [509, 292, -13], [594, 351, -10], [513, 340, -25], [508, 374, -23], [529, 390, -21], [582, 370, -29], [504, 366, -40], [507, 396, -29], [527, 409, -22], [564, 390, -47], [512, 380, -55], [508, 398, -48], [518, 408, -41]]","(487, 278, 127, 210)","(550, 383)"
467,"[[617, 489, 0], [568, 445, 20], [538, 404, 15], [506, 378, 3], [487, 359, -6], [595, 340, 3], [563, 279, -8], [528, 278, -10], [507, 294, -10], [595, 349, -15], [514, 334, -28], [513, 367, -22], [535, 382, -18], [582, 369, -34], [503, 362, -43], [509, 393, -29], [531, 405, -21], [561, 391, -53], [507, 376, -60], [498, 386, -54], [503, 389, -49]]","(487, 278, 130, 211)","(552, 383)"
468,"[[617, 481, 0], [610, 419, 34], [589, 377, 37], [553, 359, 30], [520, 353, 23], [602, 334, 13], [569, 273, 13], [538, 275, 19], [521, 295, 25], [588, 342, -9], [523, 335, -5], [523, 365, 5], [543, 378, 9], [566, 361, -28], [509, 358, -19], [514, 384, -4], [533, 393, 0], [541, 382, -45], [501, 371, -39], [503, 390, -27], [515, 401, -19]]","(501, 273, 116, 208)","(559, 377)"
469,"[[619, 480, 0], [614, 414, 29], [591, 372, 30], [553, 356, 23], [518, 351, 15], [605, 331, 11], [570, 272, 8], [537, 274, 13], [521, 295, 18], [589, 339, -7], [521, 337, -6], [521, 365, 3], [542, 375, 7], [566, 359, -25], [507, 362, -18], [515, 385, -5], [535, 392, -2], [539, 380, -40], [502, 379, -36], [510, 398, -26], [525, 408, -19]]","(502, 272, 117, 208)","(560, 376)"
470,"[[620, 481, 0], [605, 422, 26], [575, 380, 24], [530, 364, 13], [496, 355, 3], [604, 332, 7], [566, 274, 0], [531, 277, 1], [516, 297, 4], [593, 343, -13], [519, 333, -17], [519, 362, -9], [540, 372, -5], [575, 364, -33], [507, 358, -32], [514, 383, -17], [534, 391, -12], [551, 387, -50], [505, 375, -51], [508, 393, -41], [522, 402, -35]]","(496, 274, 124, 207)","(558, 377)"
471,"[[621, 485, 0], [590, 435, 23], [559, 394, 19], [519, 374, 7], [491, 359, -3], [602, 336, 8], [566, 277, -2], [531, 279, -4], [512, 297, -4], [596, 345, -11], [519, 333, -19], [517, 362, -14], [537, 374, -11], [581, 365, -31], [508, 357, -34], [514, 384, -21], [534, 394, -15], [560, 386, -49], [508, 373, -52], [509, 390, -42], [522, 398, -36]]","(491, 277, 130, 208)","(556, 381)"
472,"[[618, 485, 0], [558, 446, 14], [531, 405, 8], [507, 377, -4], [493, 354, -16], [593, 337, 1], [566, 280, -15], [532, 280, -22], [513, 297, -25], [599, 349, -16], [517, 339, -36], [514, 373, -34], [537, 387, -31], [590, 371, -35], [512, 364, -50], [516, 392, -37], [538, 402, -28], [574, 394, -54], [517, 380, -63], [511, 393, -56], [521, 398, -50]]","(493, 280, 125, 205)","(555, 382)"
473,"[[616, 487, 0], [550, 454, -4], [514, 411, -15], [492, 376, -31], [497, 349, -43], [573, 339, 4], [555, 282, -19], [523, 282, -30], [502, 300, -35], [592, 340, -4], [523, 341, -33], [522, 383, -36], [544, 398, -32], [601, 349, -17], [530, 361, -43], [538, 399, -31], [560, 407, -19], [600, 365, -32], [546, 379, -46], [554, 406, -37], [574, 410, -27]]","(492, 282, 124, 205)","(554, 384)"
474,"[[612, 488, 0], [551, 456, -4], [516, 414, -15], [493, 379, -31], [501, 352, -44], [568, 344, 6], [551, 285, -18], [521, 283, -30], [500, 299, -34], [589, 343, -3], [524, 341, -31], [524, 383, -33], [545, 396, -28], [601, 351, -17], [535, 358, -43], [542, 397, -30], [563, 405, -16], [606, 365, -32], [553, 375, -46], [559, 404, -36], [578, 411, -25]]","(493, 283, 119, 205)","(552, 385)"
475,"[[610, 488, 0], [552, 460, -2], [512, 416, -11], [491, 377, -25], [508, 348, -37], [549, 344, 11], [533, 289, -14], [510, 284, -27], [495, 299, -32], [575, 340, 0], [529, 339, -27], [534, 382, -29], [553, 392, -23], [596, 344, -14], [543, 355, -39], [552, 397, -27], [571, 402, -13], [612, 357, -31], [564, 373, -44], [571, 403, -33], [590, 406, -22]]","(491, 284, 121, 204)","(551, 386)"
476,"[[607, 486, 0], [553, 462, -3], [510, 416, -11], [492, 374, -24], [512, 347, -35], [544, 346, 9], [531, 290, -16], [509, 284, -28], [494, 298, -32], [570, 342, 0], [528, 340, -30], [531, 383, -31], [548, 395, -24], [593, 346, -15], [544, 355, -43], [552, 398, -31], [571, 406, -15], [613, 357, -31], [567, 370, -45], [572, 402, -35], [591, 407, -23]]","(492, 284, 121, 202)","(552, 385)"
477,"[[608, 489, 0], [553, 462, -3], [512, 416, -11], [492, 375, -25], [510, 348, -37], [549, 347, 11], [535, 291, -13], [510, 285, -25], [493, 297, -29], [574, 343, 1], [526, 341, -28], [529, 385, -28], [549, 395, -21], [596, 347, -14], [543, 354, -41], [551, 398, -28], [570, 404, -12], [615, 359, -31], [566, 370, -44], [571, 402, -34], [590, 405, -22]]","(492, 285, 123, 204)","(553, 387)"
478,"[[620, 491, 0], [553, 454, 4], [518, 411, -3], [493, 378, -18], [498, 353, -31], [575, 342, 10], [560, 286, -10], [526, 284, -21], [503, 300, -26], [593, 342, -3], [520, 343, -28], [520, 383, -29], [543, 396, -25], [599, 355, -20], [525, 363, -41], [533, 398, -29], [556, 405, -17], [596, 373, -37], [538, 383, -49], [546, 409, -39], [568, 413, -29]]","(493, 284, 127, 207)","(556, 387)"
479,"[[618, 484, 0], [554, 451, 2], [522, 410, -6], [500, 377, -19], [495, 355, -31], [581, 339, -3], [566, 284, -23], [528, 282, -35], [501, 298, -41], [598, 341, -13], [518, 347, -36], [518, 384, -37], [540, 399, -36], [600, 358, -25], [521, 366, -46], [528, 399, -35], [550, 410, -26], [590, 379, -37], [528, 384, -52], [533, 410, -45], [550, 422, -37]]","(495, 282, 123, 202)","(556, 383)"
480,"[[617, 482, 0], [594, 428, 26], [562, 389, 22], [518, 369, 9], [484, 357, -2], [601, 337, 11], [568, 278, 5], [533, 275, 6], [512, 290, 7], [594, 347, -8], [515, 340, -12], [514, 369, -5], [535, 380, -1], [577, 366, -28], [506, 364, -27], [513, 389, -13], [534, 398, -8], [554, 384, -45], [506, 379, -45], [512, 402, -36], [529, 414, -30]]","(484, 275, 133, 207)","(550, 378)"
481,"[[614, 480, 0], [610, 417, 33], [589, 376, 34], [551, 359, 27], [515, 355, 19], [602, 335, 12], [567, 276, 11], [534, 275, 15], [516, 292, 20], [587, 344, -8], [517, 338, -3], [514, 365, 5], [532, 377, 8], [565, 363, -26], [503, 365, -16], [508, 386, -3], [527, 394, -1], [539, 384, -41], [496, 380, -34], [501, 399, -23], [516, 409, -17]]","(496, 275, 118, 205)","(555, 377)"
482,"[[613, 479, 0], [613, 416, 31], [595, 375, 35], [565, 359, 30], [534, 358, 24], [602, 337, 10], [567, 276, 7], [534, 274, 10], [517, 294, 14], [586, 345, -7], [521, 338, -5], [516, 364, 2], [534, 377, 6], [563, 364, -23], [506, 365, -16], [508, 385, -6], [525, 394, -4], [536, 385, -37], [494, 382, -32], [497, 399, -22], [510, 409, -16]]","(494, 274, 119, 205)","(553, 376)"
483,"[[609, 475, 0], [613, 411, 29], [596, 369, 32], [567, 357, 29], [535, 361, 25], [601, 335, 3], [563, 275, 2], [534, 275, 7], [522, 295, 13], [576, 344, -11], [521, 337, -4], [514, 362, 4], [529, 377, 8], [550, 364, -23], [505, 364, -11], [506, 383, -1], [520, 394, 0], [523, 385, -32], [494, 384, -24], [498, 399, -14], [511, 410, -8]]","(494, 275, 119, 200)","(553, 375)"
484,"[[611, 476, 0], [614, 412, 28], [597, 369, 31], [568, 355, 27], [536, 357, 22], [601, 337, 2], [565, 275, 0], [535, 272, 5], [522, 291, 11], [579, 346, -13], [521, 338, -9], [513, 363, 0], [528, 376, 5], [555, 366, -26], [506, 363, -16], [506, 382, -5], [520, 393, -3], [529, 388, -37], [496, 383, -30], [498, 397, -20], [510, 407, -14]]","(496, 272, 118, 204)","(555, 374)"
485,"[[615, 476, 0], [619, 414, 29], [604, 370, 33], [576, 351, 29], [546, 350, 23], [610, 334, 7], [574, 273, 6], [543, 271, 12], [527, 288, 18], [589, 341, -10], [527, 332, -4], [523, 360, 7], [540, 372, 12], [564, 359, -24], [511, 358, -13], [515, 381, 0], [532, 390, 4], [537, 380, -36], [501, 375, -27], [508, 395, -14], [522, 407, -6]]","(501, 271, 118, 205)","(560, 373)"
