,lmList,bbox,center
119,"[[161, 477, 0], [197, 456, -19], [223, 404, -26], [227, 362, -33], [232, 332, -37], [208, 342, -2], [226, 329, -23], [244, 332, -40], [261, 339, -51], [180, 333, -2], [197, 321, -26], [222, 342, -38], [241, 356, -40], [151, 339, -7], [170, 338, -34], [183, 373, -34], [187, 390, -28], [124, 353, -14], [144, 359, -35], [156, 386, -33], [159, 398, -27]]","(124, 321, 137, 156)","(192, 399)"
120,"[[159, 478, 0], [198, 458, -21], [226, 401, -29], [225, 355, -36], [213, 323, -39], [214, 336, -3], [234, 328, -24], [250, 338, -37], [260, 346, -43], [183, 328, -2], [204, 324, -22], [220, 353, -27], [227, 355, -25], [153, 335, -6], [173, 341, -30], [184, 378, -25], [182, 386, -16], [124, 351, -12], [148, 360, -30], [158, 388, -26], [154, 392, -18]]","(124, 323, 136, 155)","(192, 400)"
121,"[[168, 466, 0], [209, 437, -12], [233, 377, -13], [245, 330, -17], [267, 299, -20], [209, 341, 17], [231, 317, 4], [254, 304, -6], [276, 292, -13], [187, 336, 16], [213, 307, 2], [242, 299, -5], [266, 287, -8], [160, 339, 10], [189, 314, -15], [197, 350, -18], [194, 371, -13], [131, 348, 3], [165, 333, -18], [175, 362, -19], [171, 381, -15]]","(131, 287, 145, 179)","(203, 376)"
122,"[[171, 464, 0], [212, 435, -9], [238, 374, -12], [253, 328, -16], [274, 294, -20], [213, 344, 16], [236, 315, 1], [259, 301, -10], [280, 288, -18], [191, 337, 12], [218, 303, -5], [249, 294, -15], [274, 281, -19], [162, 339, 5], [195, 309, -24], [204, 349, -25], [200, 372, -18], [133, 347, -3], [173, 334, -26], [182, 364, -26], [175, 381, -21]]","(133, 281, 147, 183)","(206, 372)"
123,"[[171, 469, 0], [211, 439, -9], [237, 377, -11], [252, 330, -15], [275, 296, -18], [214, 345, 17], [237, 317, 3], [261, 303, -7], [282, 289, -14], [192, 337, 14], [220, 304, -2], [252, 296, -11], [277, 283, -14], [164, 338, 6], [198, 312, -22], [205, 352, -24], [199, 375, -17], [134, 345, -2], [174, 333, -25], [184, 364, -25], [179, 381, -20]]","(134, 283, 148, 186)","(208, 376)"
124,"[[167, 471, 0], [208, 440, -9], [235, 380, -10], [251, 334, -15], [273, 300, -19], [212, 346, 18], [235, 319, 2], [259, 305, -9], [279, 293, -17], [191, 339, 13], [219, 305, -4], [251, 299, -14], [274, 287, -17], [163, 339, 4], [197, 312, -26], [202, 355, -27], [195, 379, -18], [133, 347, -5], [173, 335, -29], [181, 367, -27], [172, 384, -21]]","(133, 287, 146, 184)","(206, 379)"
125,"[[165, 472, 0], [207, 442, -9], [233, 383, -11], [249, 337, -16], [271, 303, -20], [210, 345, 18], [234, 319, 2], [259, 306, -10], [280, 295, -18], [190, 338, 14], [218, 306, -4], [250, 300, -13], [274, 290, -17], [162, 340, 5], [196, 313, -25], [203, 353, -27], [197, 377, -19], [133, 347, -4], [171, 335, -28], [181, 365, -28], [174, 383, -22]]","(133, 290, 147, 182)","(206, 381)"
126,"[[157, 476, 0], [198, 443, -1], [231, 387, -3], [254, 351, -9], [281, 325, -15], [197, 332, 15], [232, 319, -1], [262, 315, -15], [288, 313, -25], [174, 326, 5], [224, 311, -12], [260, 318, -21], [284, 315, -25], [150, 330, -7], [202, 324, -31], [206, 365, -29], [195, 383, -22], [128, 343, -20], [176, 347, -38], [181, 377, -34], [169, 389, -26]]","(128, 311, 160, 165)","(208, 393)"
127,"[[143, 475, 0], [190, 444, 3], [229, 389, 0], [259, 358, -5], [290, 341, -12], [186, 326, 12], [230, 319, -3], [260, 321, -16], [284, 324, -27], [159, 320, 1], [212, 325, -18], [222, 359, -27], [218, 374, -30], [139, 327, -12], [199, 337, -33], [201, 377, -30], [189, 392, -24], [124, 342, -25], [180, 356, -39], [181, 386, -35], [167, 396, -30]]","(124, 319, 166, 156)","(207, 397)"
128,"[[126, 481, 0], [179, 448, 4], [218, 399, 1], [250, 374, -6], [286, 365, -13], [171, 325, 14], [225, 332, -6], [264, 341, -26], [297, 350, -41], [147, 319, -1], [216, 328, -24], [258, 344, -38], [286, 349, -46], [129, 329, -18], [200, 350, -42], [198, 390, -41], [185, 404, -35], [120, 350, -37], [179, 372, -54], [176, 401, -51], [161, 408, -45]]","(120, 319, 177, 162)","(208, 400)"
129,"[[130, 479, 0], [180, 446, 2], [219, 398, -1], [251, 373, -10], [288, 362, -18], [172, 325, 8], [226, 333, -12], [265, 343, -31], [298, 353, -46], [148, 319, -6], [215, 329, -31], [259, 343, -45], [290, 351, -53], [129, 330, -22], [201, 350, -46], [200, 390, -44], [188, 406, -37], [119, 354, -40], [180, 373, -57], [177, 402, -53], [162, 411, -46]]","(119, 319, 179, 160)","(208, 399)"
130,"[[131, 478, 0], [180, 448, 3], [220, 400, 0], [251, 375, -8], [288, 364, -16], [173, 328, 8], [226, 334, -11], [265, 344, -29], [299, 353, -43], [149, 322, -5], [217, 330, -28], [261, 343, -42], [292, 351, -49], [131, 331, -21], [200, 351, -44], [200, 390, -42], [189, 407, -36], [121, 352, -37], [180, 372, -54], [179, 402, -50], [167, 412, -44]]","(121, 322, 178, 156)","(210, 400)"
131,"[[138, 476, 0], [187, 444, 2], [225, 398, -1], [256, 372, -11], [293, 360, -20], [178, 327, 10], [232, 334, -9], [270, 341, -29], [303, 349, -43], [155, 321, -4], [223, 328, -28], [266, 341, -44], [296, 347, -51], [136, 332, -20], [207, 349, -44], [205, 390, -43], [191, 407, -36], [125, 353, -37], [185, 371, -54], [184, 401, -49], [170, 411, -42]]","(125, 321, 178, 155)","(214, 398)"
132,"[[141, 476, 0], [188, 444, 1], [226, 396, -3], [257, 369, -12], [294, 355, -20], [179, 326, 8], [232, 333, -12], [271, 339, -32], [304, 346, -46], [155, 319, -5], [222, 327, -30], [265, 338, -45], [296, 343, -52], [136, 329, -21], [206, 345, -45], [209, 385, -43], [198, 403, -35], [125, 351, -38], [185, 369, -56], [185, 398, -51], [172, 408, -44]]","(125, 319, 179, 157)","(214, 397)"
133,"[[161, 466, 0], [205, 428, 0], [226, 366, 1], [244, 325, -3], [270, 294, -7], [184, 342, 25], [215, 315, 8], [245, 299, -6], [270, 284, -15], [164, 337, 15], [205, 304, -7], [244, 292, -20], [271, 276, -27], [141, 339, 1], [190, 310, -30], [195, 353, -31], [184, 376, -23], [120, 346, -12], [173, 331, -36], [179, 362, -34], [167, 378, -28]]","(120, 276, 151, 190)","(195, 371)"
134,"[[165, 470, 0], [207, 428, 0], [229, 365, 0], [249, 324, -4], [275, 291, -8], [185, 341, 28], [216, 314, 11], [246, 297, -3], [272, 282, -14], [166, 337, 18], [206, 304, -1], [244, 291, -15], [270, 276, -21], [145, 340, 4], [193, 310, -23], [199, 350, -23], [189, 372, -15], [125, 348, -9], [176, 328, -29], [181, 359, -26], [168, 376, -19]]","(125, 276, 150, 194)","(200, 373)"
135,"[[169, 475, 0], [210, 431, 2], [230, 368, 2], [249, 326, -2], [275, 292, -6], [186, 343, 30], [218, 313, 14], [248, 296, 0], [272, 281, -10], [167, 339, 19], [208, 302, 0], [246, 290, -13], [271, 275, -19], [146, 342, 4], [196, 311, -23], [202, 352, -22], [191, 375, -14], [128, 351, -10], [180, 330, -29], [185, 362, -24], [170, 379, -16]]","(128, 275, 147, 200)","(201, 375)"
136,"[[168, 477, 0], [211, 433, 1], [229, 371, 3], [248, 328, -1], [273, 294, -6], [192, 343, 31], [223, 313, 16], [253, 295, 1], [278, 279, -8], [172, 338, 21], [212, 301, 1], [249, 288, -11], [274, 272, -17], [149, 341, 5], [199, 313, -22], [203, 353, -23], [191, 376, -16], [129, 350, -9], [182, 330, -29], [187, 361, -26], [174, 379, -19]]","(129, 272, 149, 205)","(203, 374)"
137,"[[170, 476, 0], [212, 431, 0], [232, 367, 1], [250, 325, -2], [275, 291, -6], [193, 340, 28], [223, 311, 14], [251, 296, 0], [274, 281, -9], [172, 336, 18], [212, 301, 0], [248, 290, -11], [273, 274, -17], [149, 340, 5], [198, 312, -21], [202, 351, -21], [191, 373, -14], [130, 350, -8], [180, 330, -27], [186, 360, -23], [173, 378, -16]]","(130, 274, 145, 202)","(202, 375)"
138,"[[169, 478, 0], [211, 434, 1], [229, 372, 2], [247, 329, -2], [270, 295, -5], [194, 343, 31], [223, 312, 15], [252, 296, 0], [276, 281, -10], [174, 339, 20], [211, 302, 0], [248, 290, -13], [273, 275, -19], [151, 342, 5], [198, 312, -23], [202, 353, -24], [191, 375, -16], [129, 352, -9], [180, 331, -30], [185, 361, -27], [172, 378, -20]]","(129, 275, 147, 203)","(202, 376)"
139,"[[168, 480, 0], [208, 436, 1], [229, 373, 1], [248, 330, -3], [273, 295, -7], [188, 343, 28], [219, 313, 11], [250, 296, -4], [275, 281, -14], [168, 339, 17], [209, 302, -3], [247, 291, -15], [272, 277, -21], [146, 343, 2], [197, 315, -27], [202, 357, -27], [189, 379, -19], [126, 353, -12], [179, 333, -33], [186, 364, -29], [172, 381, -21]]","(126, 277, 149, 203)","(200, 378)"
140,"[[167, 481, 0], [209, 436, 1], [229, 373, 2], [248, 330, -2], [274, 295, -6], [192, 341, 29], [222, 312, 13], [251, 296, -2], [275, 281, -11], [171, 337, 18], [212, 302, -1], [248, 291, -13], [271, 275, -19], [148, 342, 3], [198, 315, -26], [202, 357, -26], [189, 379, -18], [126, 352, -12], [179, 333, -32], [185, 364, -28], [172, 382, -20]]","(126, 275, 149, 206)","(200, 378)"
141,"[[164, 491, 0], [206, 446, 1], [227, 381, 2], [248, 338, -2], [276, 304, -7], [184, 350, 27], [219, 322, 9], [251, 307, -6], [278, 292, -17], [162, 345, 15], [209, 310, -5], [249, 301, -18], [276, 286, -24], [140, 349, 0], [196, 323, -29], [202, 366, -28], [189, 388, -20], [122, 360, -15], [177, 342, -36], [185, 373, -31], [172, 389, -23]]","(122, 286, 156, 205)","(200, 388)"
142,"[[166, 493, 0], [207, 448, 0], [228, 385, 0], [247, 343, -5], [273, 309, -10], [189, 351, 26], [222, 323, 10], [254, 309, -5], [278, 294, -16], [167, 347, 16], [212, 313, -3], [250, 305, -15], [275, 292, -21], [144, 351, 2], [197, 327, -26], [203, 368, -26], [192, 388, -18], [124, 363, -12], [177, 345, -33], [183, 377, -28], [169, 393, -21]]","(124, 292, 154, 201)","(201, 392)"
143,"[[164, 498, 0], [206, 453, 2], [230, 391, 3], [251, 353, -1], [275, 323, -6], [186, 352, 24], [223, 330, 7], [256, 317, -8], [281, 304, -19], [165, 348, 12], [214, 319, -7], [253, 313, -19], [278, 301, -25], [144, 352, -2], [199, 331, -30], [207, 372, -28], [198, 393, -20], [126, 364, -17], [177, 352, -37], [185, 383, -32], [174, 399, -24]]","(126, 301, 155, 197)","(203, 399)"
144,"[[155, 505, 0], [206, 464, 1], [239, 407, -2], [267, 373, -11], [302, 354, -20], [195, 352, 18], [239, 342, 0], [275, 343, -19], [306, 344, -32], [170, 346, 6], [232, 335, -16], [273, 343, -30], [299, 343, -37], [149, 351, -9], [213, 351, -35], [214, 393, -34], [201, 412, -28], [132, 365, -27], [190, 374, -43], [191, 405, -39], [176, 416, -34]]","(132, 335, 174, 170)","(219, 420)"
145,"[[156, 501, 0], [206, 462, 2], [240, 404, 2], [267, 371, -3], [300, 351, -8], [199, 349, 17], [244, 340, 1], [279, 339, -15], [308, 340, -27], [175, 340, 5], [235, 334, -14], [275, 342, -26], [301, 341, -33], [153, 345, -9], [216, 350, -32], [216, 390, -29], [203, 406, -23], [135, 361, -26], [193, 372, -41], [192, 401, -37], [176, 411, -30]]","(135, 334, 173, 167)","(221, 417)"
146,"[[163, 492, 0], [211, 454, 2], [245, 395, 2], [271, 360, -3], [305, 341, -8], [208, 340, 17], [252, 330, 1], [285, 328, -13], [313, 326, -24], [182, 334, 5], [240, 326, -12], [279, 331, -24], [305, 328, -29], [158, 341, -9], [219, 341, -32], [220, 380, -30], [209, 397, -23], [139, 357, -24], [195, 360, -40], [197, 391, -35], [183, 403, -28]]","(139, 326, 174, 166)","(226, 409)"
147,"[[167, 491, 0], [212, 454, 0], [246, 397, -3], [272, 363, -10], [305, 341, -16], [204, 343, 10], [250, 333, -7], [285, 332, -24], [315, 333, -35], [179, 335, 0], [237, 326, -20], [279, 331, -31], [308, 332, -37], [157, 340, -13], [220, 342, -37], [225, 381, -34], [216, 399, -28], [141, 355, -27], [198, 365, -45], [200, 395, -41], [187, 408, -35]]","(141, 326, 174, 165)","(228, 408)"
148,"[[189, 484, 0], [227, 439, 0], [249, 375, 1], [268, 334, -3], [291, 301, -7], [207, 349, 24], [240, 320, 7], [270, 305, -6], [295, 290, -15], [187, 344, 14], [229, 310, -4], [267, 300, -16], [293, 285, -21], [165, 348, 0], [214, 320, -27], [219, 361, -27], [209, 383, -20], [144, 357, -12], [196, 339, -33], [202, 370, -29], [190, 387, -21]]","(144, 285, 151, 199)","(219, 384)"
149,"[[189, 484, 0], [228, 435, 6], [245, 370, 9], [264, 329, 5], [287, 295, 1], [199, 350, 32], [231, 318, 15], [261, 299, 0], [285, 281, -10], [179, 346, 18], [222, 307, -2], [260, 294, -16], [284, 275, -23], [159, 351, 1], [212, 319, -28], [217, 361, -27], [202, 383, -19], [143, 361, -15], [197, 337, -34], [202, 368, -29], [186, 383, -21]]","(143, 275, 144, 209)","(215, 379)"
150,"[[193, 485, 0], [231, 438, 5], [245, 372, 7], [261, 329, 3], [284, 294, 0], [202, 350, 33], [230, 316, 18], [259, 296, 3], [282, 277, -5], [183, 347, 20], [222, 305, 0], [259, 290, -11], [282, 272, -17], [163, 351, 4], [212, 316, -24], [218, 358, -25], [204, 382, -17], [145, 360, -12], [197, 333, -31], [203, 365, -27], [189, 384, -19]]","(145, 272, 139, 213)","(214, 378)"
151,"[[196, 485, 0], [234, 435, 4], [247, 370, 6], [262, 327, 1], [284, 290, -2], [201, 350, 35], [230, 315, 19], [259, 293, 5], [282, 274, -3], [182, 347, 23], [221, 303, 3], [258, 287, -10], [282, 269, -15], [162, 351, 6], [212, 316, -23], [218, 358, -25], [205, 381, -18], [146, 360, -9], [198, 333, -30], [205, 365, -27], [192, 384, -19]]","(146, 269, 138, 216)","(215, 377)"
152,"[[195, 486, 0], [233, 434, 6], [245, 370, 9], [261, 327, 5], [281, 290, 1], [199, 350, 37], [229, 316, 21], [258, 295, 6], [280, 275, -3], [180, 348, 23], [221, 303, 2], [257, 288, -11], [279, 269, -17], [161, 352, 5], [212, 317, -24], [218, 360, -25], [205, 383, -17], [146, 362, -12], [197, 333, -31], [204, 365, -26], [189, 384, -17]]","(146, 269, 135, 217)","(213, 377)"
153,"[[188, 483, 0], [231, 441, -11], [246, 375, -9], [255, 321, -11], [268, 281, -13], [234, 351, 26], [248, 312, 18], [261, 291, 10], [273, 270, 5], [211, 345, 26], [227, 303, 14], [248, 283, 6], [264, 261, 4], [182, 350, 19], [201, 312, -6], [209, 351, -10], [206, 378, -5], [150, 359, 12], [178, 331, -7], [189, 359, -8], [184, 380, -4]]","(150, 261, 123, 222)","(211, 372)"
154,"[[190, 484, 0], [232, 443, -11], [251, 374, -10], [257, 320, -11], [270, 278, -12], [235, 355, 27], [250, 318, 20], [261, 296, 14], [270, 273, 9], [215, 349, 25], [231, 306, 16], [253, 288, 9], [268, 264, 6], [186, 353, 18], [206, 312, -7], [214, 351, -10], [209, 376, -5], [156, 361, 10], [183, 332, -9], [193, 360, -9], [190, 380, -5]]","(156, 264, 114, 220)","(213, 374)"
155,"[[196, 485, 0], [237, 446, -12], [257, 377, -11], [265, 322, -13], [280, 279, -15], [243, 357, 27], [260, 321, 20], [273, 299, 13], [282, 276, 8], [221, 351, 26], [239, 308, 16], [261, 292, 9], [277, 269, 7], [191, 355, 19], [213, 315, -7], [220, 355, -10], [216, 378, -4], [161, 364, 12], [190, 336, -8], [199, 367, -8], [194, 385, -4]]","(161, 269, 121, 216)","(221, 377)"
156,"[[196, 487, 0], [238, 447, -12], [257, 377, -12], [264, 323, -15], [278, 280, -16], [240, 359, 26], [256, 321, 19], [269, 299, 12], [279, 276, 8], [218, 353, 25], [236, 309, 15], [260, 293, 9], [276, 269, 7], [189, 357, 18], [209, 312, -7], [220, 353, -11], [217, 379, -5], [160, 364, 11], [188, 335, -10], [199, 363, -11], [196, 382, -7]]","(160, 269, 119, 218)","(219, 378)"
157,"[[197, 487, 0], [237, 440, -2], [253, 375, 0], [263, 327, -2], [275, 289, -3], [221, 350, 30], [242, 316, 17], [263, 296, 5], [280, 276, -2], [200, 346, 23], [225, 305, 5], [256, 289, -5], [278, 270, -10], [174, 350, 10], [207, 311, -20], [218, 350, -23], [212, 375, -16], [148, 359, -2], [189, 335, -26], [201, 364, -26], [195, 384, -20]]","(148, 270, 132, 217)","(214, 378)"
158,"[[197, 485, 0], [235, 438, -1], [250, 372, 1], [265, 325, -2], [283, 288, -4], [217, 347, 29], [241, 313, 14], [264, 294, 0], [283, 274, -8], [195, 343, 19], [225, 304, 1], [257, 287, -11], [279, 267, -17], [170, 348, 6], [208, 313, -23], [217, 352, -24], [211, 376, -17], [145, 359, -7], [191, 334, -29], [201, 364, -26], [193, 382, -20]]","(145, 267, 138, 218)","(214, 376)"
159,"[[193, 487, 0], [230, 440, 1], [247, 373, 3], [262, 328, 0], [283, 292, -2], [205, 346, 29], [235, 313, 12], [263, 293, -1], [286, 274, -11], [185, 342, 17], [223, 302, -2], [259, 287, -14], [282, 268, -19], [162, 348, 2], [210, 314, -27], [218, 355, -27], [208, 377, -19], [142, 360, -12], [192, 334, -34], [202, 365, -30], [191, 382, -22]]","(142, 268, 144, 219)","(214, 377)"
160,"[[191, 488, 0], [228, 437, 2], [243, 374, 3], [258, 329, -2], [279, 291, -7], [191, 347, 29], [224, 313, 11], [256, 293, -4], [281, 274, -14], [172, 345, 17], [216, 302, -4], [255, 288, -17], [280, 271, -23], [153, 350, 1], [208, 319, -29], [216, 362, -29], [204, 384, -19], [139, 361, -14], [193, 337, -35], [200, 369, -29], [186, 387, -19]]","(139, 271, 142, 217)","(210, 379)"
161,"[[190, 488, 0], [227, 434, 4], [243, 370, 4], [260, 328, -2], [282, 290, -8], [183, 341, 28], [220, 310, 10], [254, 290, -6], [281, 273, -17], [161, 340, 15], [215, 301, -5], [257, 291, -18], [281, 276, -24], [146, 348, -1], [207, 318, -30], [218, 360, -28], [207, 381, -20], [136, 361, -18], [194, 336, -37], [203, 368, -31], [190, 386, -21]]","(136, 273, 146, 215)","(209, 380)"
162,"[[186, 491, 0], [225, 435, 5], [243, 372, 4], [261, 330, -4], [284, 292, -11], [172, 340, 26], [218, 308, 7], [257, 289, -9], [287, 274, -21], [152, 339, 11], [214, 301, -8], [258, 293, -20], [282, 283, -25], [141, 346, -5], [211, 322, -31], [222, 364, -29], [210, 386, -20], [138, 358, -23], [200, 339, -39], [209, 371, -32], [195, 390, -23]]","(138, 274, 149, 217)","(212, 382)"
163,"[[184, 491, 0], [225, 429, 7], [242, 369, 4], [263, 329, -6], [287, 294, -15], [158, 336, 23], [214, 304, 3], [256, 289, -14], [289, 277, -27], [139, 338, 7], [210, 304, -13], [245, 323, -23], [253, 328, -28], [133, 347, -10], [211, 320, -36], [225, 361, -32], [211, 381, -23], [137, 361, -28], [202, 339, -45], [212, 371, -37], [196, 390, -28]]","(133, 277, 156, 214)","(211, 384)"
164,"[[181, 488, 0], [224, 430, 7], [240, 369, 5], [261, 330, -4], [286, 297, -13], [156, 333, 25], [215, 301, 7], [257, 291, -10], [290, 279, -22], [138, 335, 9], [211, 310, -15], [227, 351, -27], [218, 371, -30], [134, 344, -9], [210, 321, -34], [221, 364, -31], [206, 382, -22], [137, 358, -28], [203, 337, -42], [211, 370, -35], [196, 389, -26]]","(134, 279, 156, 209)","(212, 383)"
165,"[[166, 487, 0], [216, 427, 6], [235, 370, 2], [260, 333, -7], [289, 305, -17], [148, 326, 20], [216, 300, -1], [262, 296, -22], [299, 290, -37], [131, 330, 3], [209, 309, -23], [230, 347, -37], [229, 365, -42], [128, 342, -14], [209, 322, -42], [218, 366, -39], [204, 384, -31], [134, 359, -34], [204, 346, -51], [210, 378, -45], [194, 394, -37]]","(128, 290, 171, 197)","(213, 388)"
166,"[[165, 488, 0], [214, 428, 12], [234, 372, 10], [259, 336, 0], [286, 307, -8], [148, 329, 26], [214, 304, 6], [261, 299, -14], [298, 294, -29], [131, 332, 7], [208, 305, -16], [239, 333, -29], [248, 346, -34], [129, 343, -14], [208, 321, -40], [219, 364, -36], [206, 384, -28], [136, 360, -36], [203, 345, -52], [208, 377, -45], [192, 395, -37]]","(129, 294, 169, 194)","(213, 391)"
167,"[[164, 491, 0], [211, 431, 9], [233, 376, 6], [257, 340, -4], [285, 309, -13], [148, 331, 23], [213, 306, 2], [259, 300, -17], [296, 295, -31], [131, 332, 6], [210, 304, -15], [245, 321, -28], [260, 326, -34], [127, 343, -13], [209, 322, -38], [218, 364, -34], [204, 383, -27], [135, 360, -33], [204, 347, -49], [209, 379, -42], [192, 395, -34]]","(127, 295, 169, 196)","(211, 393)"
168,"[[160, 492, 0], [211, 433, 5], [232, 376, 1], [258, 339, -10], [286, 311, -20], [141, 332, 16], [214, 306, -6], [262, 301, -27], [300, 297, -42], [125, 335, 0], [207, 314, -28], [223, 355, -40], [218, 376, -45], [124, 346, -18], [207, 328, -44], [214, 369, -41], [198, 387, -33], [134, 363, -37], [205, 350, -52], [209, 382, -46], [192, 398, -38]]","(124, 297, 176, 195)","(212, 394)"
169,"[[161, 491, 0], [211, 433, 3], [231, 377, -3], [257, 340, -15], [286, 311, -26], [140, 333, 13], [213, 307, -9], [261, 303, -31], [299, 298, -46], [124, 335, -1], [208, 316, -30], [219, 359, -43], [209, 380, -47], [124, 346, -18], [207, 328, -45], [213, 371, -42], [197, 388, -33], [133, 362, -36], [204, 351, -52], [209, 382, -46], [193, 398, -38]]","(124, 298, 175, 193)","(211, 394)"
170,"[[152, 497, 0], [207, 439, 7], [228, 383, 3], [255, 345, -7], [287, 318, -17], [136, 337, 19], [214, 316, -3], [262, 311, -25], [300, 304, -42], [122, 339, 2], [207, 320, -28], [216, 364, -42], [203, 389, -46], [122, 351, -17], [206, 335, -45], [213, 379, -42], [196, 397, -33], [131, 368, -38], [201, 356, -54], [205, 388, -47], [189, 405, -38]]","(122, 304, 178, 193)","(211, 400)"
171,"[[153, 496, 0], [207, 440, 5], [227, 386, -1], [255, 350, -13], [287, 322, -25], [137, 339, 16], [211, 317, -7], [260, 313, -30], [299, 307, -47], [122, 341, 0], [206, 323, -29], [218, 366, -43], [207, 386, -47], [122, 353, -19], [206, 336, -46], [214, 379, -42], [197, 396, -33], [131, 370, -38], [201, 359, -55], [206, 390, -48], [191, 405, -39]]","(122, 307, 177, 189)","(210, 401)"
172,"[[152, 495, 0], [204, 441, 5], [227, 387, 0], [255, 351, -11], [287, 326, -22], [138, 337, 14], [213, 317, -8], [261, 316, -30], [300, 313, -46], [123, 340, -1], [208, 319, -27], [228, 355, -39], [227, 372, -45], [123, 353, -19], [208, 337, -44], [214, 378, -41], [198, 396, -34], [132, 372, -38], [204, 360, -53], [209, 391, -47], [194, 406, -40]]","(123, 313, 177, 182)","(211, 404)"
173,"[[138, 498, 0], [199, 445, 9], [227, 390, 6], [258, 358, -2], [291, 338, -12], [140, 333, 19], [220, 319, -1], [270, 321, -23], [309, 321, -39], [128, 338, 1], [215, 328, -24], [225, 368, -38], [216, 384, -45], [130, 353, -18], [217, 348, -41], [215, 389, -40], [194, 402, -35], [141, 374, -39], [213, 368, -51], [213, 399, -45], [195, 412, -39]]","(128, 319, 181, 179)","(218, 408)"
174,"[[138, 499, 0], [200, 445, 10], [228, 393, 6], [261, 361, -4], [296, 342, -15], [142, 331, 17], [224, 321, -5], [274, 323, -28], [315, 321, -46], [129, 337, -2], [217, 327, -33], [220, 370, -48], [203, 389, -54], [131, 353, -24], [218, 349, -50], [215, 390, -48], [193, 402, -41], [141, 375, -46], [214, 373, -61], [210, 404, -55], [190, 414, -47]]","(129, 321, 186, 178)","(222, 410)"
175,"[[140, 495, 0], [200, 443, 7], [231, 391, 2], [263, 360, -10], [299, 340, -21], [146, 330, 16], [224, 317, -9], [273, 321, -32], [312, 322, -48], [132, 334, -2], [221, 329, -34], [218, 372, -49], [198, 390, -53], [133, 350, -23], [221, 349, -52], [215, 392, -49], [192, 404, -41], [142, 373, -44], [214, 372, -60], [211, 402, -54], [191, 412, -45]]","(132, 317, 180, 178)","(222, 406)"
176,"[[138, 495, 0], [201, 442, 7], [230, 391, 1], [262, 360, -10], [298, 340, -22], [143, 328, 14], [225, 318, -9], [276, 320, -32], [315, 320, -49], [130, 331, -3], [221, 328, -34], [221, 371, -48], [201, 389, -53], [132, 347, -23], [221, 348, -50], [218, 389, -47], [195, 400, -40], [142, 370, -44], [215, 371, -59], [213, 401, -53], [193, 411, -44]]","(130, 318, 185, 177)","(222, 406)"
177,"[[143, 494, 0], [201, 441, 3], [231, 389, -3], [263, 357, -16], [298, 336, -28], [143, 328, 12], [223, 317, -12], [274, 319, -35], [315, 318, -52], [130, 331, -4], [219, 326, -35], [221, 368, -50], [204, 385, -55], [132, 347, -22], [220, 345, -50], [216, 384, -47], [195, 396, -39], [142, 369, -42], [214, 367, -57], [210, 395, -51], [191, 405, -43]]","(130, 317, 185, 177)","(222, 405)"
178,"[[161, 484, 0], [210, 423, 10], [227, 366, 8], [253, 331, 0], [281, 302, -8], [135, 333, 23], [207, 306, 3], [253, 294, -16], [289, 283, -31], [121, 336, 5], [200, 309, -23], [214, 349, -37], [201, 370, -41], [122, 346, -14], [202, 320, -40], [211, 360, -35], [192, 376, -26], [132, 361, -34], [201, 341, -48], [207, 371, -40], [188, 388, -31]]","(121, 283, 168, 201)","(205, 383)"
179,"[[163, 486, 0], [211, 427, 5], [226, 369, 2], [249, 331, -6], [277, 301, -15], [134, 334, 19], [206, 302, 0], [253, 293, -20], [290, 282, -35], [120, 336, 4], [199, 308, -23], [214, 348, -37], [206, 369, -41], [121, 344, -13], [202, 320, -38], [210, 361, -36], [194, 380, -28], [132, 356, -32], [200, 337, -46], [207, 368, -40], [192, 385, -32]]","(120, 282, 170, 204)","(205, 384)"
180,"[[165, 485, 0], [215, 425, 8], [228, 367, 5], [251, 328, -3], [279, 298, -12], [134, 334, 24], [205, 300, 4], [253, 289, -15], [291, 278, -29], [122, 336, 7], [202, 307, -20], [216, 347, -33], [206, 370, -36], [124, 343, -11], [205, 316, -36], [213, 358, -33], [195, 376, -26], [136, 355, -31], [204, 333, -44], [210, 364, -38], [194, 383, -29]]","(122, 278, 169, 207)","(206, 381)"
181,"[[166, 484, 0], [214, 424, 7], [228, 367, 4], [253, 328, -5], [279, 297, -14], [137, 332, 22], [205, 300, 2], [252, 290, -17], [289, 279, -32], [123, 333, 5], [201, 307, -21], [215, 348, -34], [205, 371, -38], [126, 341, -12], [204, 318, -37], [213, 359, -34], [197, 378, -27], [137, 354, -32], [203, 337, -46], [210, 368, -39], [195, 386, -31]]","(123, 279, 166, 205)","(206, 381)"
182,"[[161, 485, 0], [214, 427, 5], [230, 371, 1], [254, 333, -9], [282, 304, -18], [136, 331, 18], [209, 301, -3], [259, 294, -25], [298, 288, -41], [122, 332, 2], [205, 309, -27], [217, 352, -41], [206, 375, -45], [125, 341, -16], [207, 321, -43], [214, 363, -40], [197, 382, -32], [138, 355, -35], [206, 342, -51], [211, 373, -46], [195, 389, -38]]","(122, 288, 176, 197)","(210, 386)"
